code,parent_code,name,level,default_unit
C_Tallw,C_AGPR,"Tallow (purified fat from bovines, sheep, and goat)",2,tonnes
C_Tapia,C_BAKE,Tapioca of cassava,2,tonnes
C_Tapis,C_BAKE,Tapioca of potato,2,tonnes
C_Taro,C_AGRI,"Taro, fresh",2,tonnes
C_TAUX,fi,"Travel agency, tour operator, and tourism service",1,Meuro
C_TDFU,fi,Retail trade service of motor fuel,1,Meuro
C_TDMO,fi,"Retail sale, maintenance, and repair of motor vehicles, motor vehicles parts, and accessories",1,Meuro
C_TDRT,fi,Retail trade services,1,Meuro
C_TDWH,fi,Wholesale trade services,1,Meuro
C_TE_INCI,fi,Incineration with energy recovery of textiles,1,tonnes
C_TE_INCI_no_recov,fi,Incineration of textiles,1,tonnes
C_TE_LAND,fi,Landfill of textiles,1,tonnes
C_TE_OTHE,fi,Other disposal of textiles,1,tonnes
C_TE_RECY,fi,Recycling of textiles,1,tonnes
C_Teaa,C_AGRI,"Tea, green or fermented",2,tonnes
C_TELE,C_PTEL,Telecommunications and broadcasting services,2,Meuro
C_TETRA_PP,fi,"Beverage pagaging of paper sheet, with plastic foil",1,tonnes
C_TETRA_PPA,fi,"Beverage packaging of paper sheet, with plastic and aluminium foil",1,tonnes
C_TEXT,fi,"Yarn, thread, fabric, or textile article, other than apparel",1,tonnes
C_TLND,C_TLND_all,Transport by road,2,Meuro
C_TLND_all,fi,Transport by road and rail,1,Meuro
C_Tmand,C_AGRI,"Mandarin orange, fresh",2,tonnes
C_Tobac,C_AGRI,"Tobacco, raw, not stripped",2,tonnes
C_TOBC,fi,Tobacco product,1,tonnes
C_Tomad,C_AGPR,"Tomato, preserved",2,tonnes
C_Tomae,C_AGPR,"Tomato paste, preserved",2,tonnes
C_Tomas,C_AGRI,Tomato,2,tonnes
C_TPIP,fi,Transport via pipeline,1,Meuro
C_Trademark,fi,Trademarks and franchises,1,Meuro
C_TRAI,C_TLND_all,Transport by rail,2,Meuro
C_TRAV,fi,"Travel agency, tour operator and other reservation services and related services",1,Meuro
C_TRAY_PET,fi,PET tray in cardboard sleeve,1,tonnes
C_Trite,C_AGRI,Triticale grain,2,tonnes
C_truck,fi,Lorry,1,items
C_Tung_nuts,C_AGRI,Tung nut,2,tonnes
C_Turkeys,C_AGPR,Turkeys,2,tonnes
C_TWAI,C_TWA,Transport by inland waterway,2,Meuro
C_TWAS,C_TWA,Transport by sea,2,Meuro
C_TWA,fi,Transport by water,1,Meuro
C_UN_INCI,fi,Incineration with energy recovery of unsorted waste,1,tonnes
C_UN_INCI_no_recov,fi,Incineration of unsorted waste,1,tonnes
C_UN_LAND,fi,Landfill of unsorted waste,1,tonnes
C_UN_OTHE,fi,Other disposal of unsorted waste,1,tonnes
C_UN_RECY,fi,Recycling of unsorted waste,1,tonnes
C_Vania,C_AGRI,Vanilla,2,tonnes
C_Vegeh,C_BAKE,"Infant food, homogenized preparations of vegetable",2,tonnes
C_Vegew,C_AGPR,Vegetable tallow,2,tonnes
C_Vegleg_nes,C_AGRI,"Faba been, fresh",2,tonnes
C_Vermouth,C_BEVR,"Vermouths, etc.",2,tonnes
C_Vetcs,C_AGRI,"Vetch, dry",2,tonnes
C_vOil_nes,C_AGPR,"Vegetable oil, other",2,tonnes
C_Wafes,C_BAKE,"Gingerbread, waffle, wafer, and sweet biscuit",2,tonnes
C_Walnd,C_AGPR,"Walnut, shelled",2,tonnes
C_Walnl,C_AGRI,"Walnut, with shell",2,tonnes
C_WASF,fi,Food waste for treatment: waste water treatment,1,tonnes
C_WASO,fi,Other waste for treatment: waste water treatment,1,tonnes
C_Total_waste,fi,Wastes or scraps,1,Meuro
C_Text_waste,C_Total_waste,"Textiles, waste",2,tonnes
C_Paper_waste,C_Total_waste,"Paper, waste",2,tonnes
C_Plast_Rubb_waste,C_Total_waste,"Plastic and Rubber, waste",2,tonnes
C_Wood_waste,C_Total_waste,"Wood, waste",2,tonnes
C_Other_nec_waste,C_Total_waste,Other waste not else specified,2,tonnes
C_Metal_mix_waste,C_Total_waste,"Mix metals, waste",2,tonnes
C_Steel_waste,C_Total_waste,"Steel, waste",2,tonnes
C_Sewage_slag_waste,C_Total_waste,"Sewage and Slag, waste",2,tonnes
C_Ash_waste,C_Total_waste,"Ash, waste",2,tonnes
C_Precious_waste,C_Total_waste,"Precious metal, waste",2,tonnes
C_Ferrous_mix_waste,C_Total_waste,"Mix metals non ferrous, waste",2,tonnes
C_Coppe_waste,C_Total_waste,"Copper, waste",2,tonnes
C_Alum_waste,C_Total_waste,"Aluminium, waste",2,tonnes
C_Lead_waste,C_Total_waste,"Lead, waste",2,tonnes
C_Battery_waste,C_Total_waste,Batteries and accumulators wastes,2,tonnes
C_Unsorted_waste,C_Total_waste,"Unsorted waste",2,tonnes
C_Hazard_waste,C_Total_waste,"Hazardous, waste",2,tonnes
C_Wates,C_AGRI,Watermelon,2,tonnes
C_WATR,fi,"Freshwater, treated or untreated",1,tonnes
C_Wheat,C_AGRI,Wheat grain,2,tonnes
C_Whey_con,C_DAIR,"Whey, condensed",2,tonnes
C_Whey_dry,C_DAIR,"Whey, dried",2,tonnes
C_Wheye,C_DAIR,"Whey cheese, from cow milk",2,tonnes
C_Wheyh,C_DAIR,"Whey, fresh",2,tonnes
C_Whol_sed,C_DAIR,"Whole Milk, Condensed",2,tonnes
C_Whol_ted,C_DAIR,"Whole Milk, Evaporated",2,tonnes
C_WHSP,fi,White spirit and special boiling point industrial spirit,1,tonnes
C_Wine,C_BEVR,Wine,2,tonnes
C_WO_OTHE,fi,Other disposal of wood,1,tonnes
C_WOOD,fi,"Wood, straw, or plaiting material, and products thereof, except furniture",1,tonnes
C_WOOL,fi,"Wool, silk-worm cocoons",1,tonnes
C_Wool_asy,fi,"Wool, Greasy",1,tonnes
C_Wool_sed,fi,"Wool, degreased",1,tonnes
C_Wool_lanol,fi,Wool grease and lanolin,1,tonnes
C_WOOL_residuals,fi,Wool waste,1,tonnes
C_WOOW,fi,Recycling of wood,1,tonnes
C_Yams,C_AGRI,"Yams, fresh",2,tonnes
C_Yautia,C_AGRI,Yautia (Cocoyam),2,tonnes
C_Yoght,C_DAIR,Yoghurt,2,tonnes
C_Yoght_add,C_DAIR,"Yoghurt, with additives",2,tonnes
C_serv_AGRI,fi,Support and operation services to agriculture,1,Meuro
C_serv_ALUM,fi,Basic precious and other non-ferrous metal manufacturing services,1,Meuro
C_serv_BAKE,fi,Bakery and other food product manufacturing services,1,Meuro
C_serv_bakery,C_serv_BAKE,Bakery product manufacturing services,2,Meuro
C_serv_Beer,C_serv_BEVR,Malt and malt liquor manufacturing services,2,Meuro
C_serv_BRIK,fi,Refractory product and clay building material manufacturing services,1,Meuro
C_serv_CHEM,fi,Chemicals manufacturing services,1,Meuro
C_serv_CMNT,fi,Cement manufacturing services,1,Meuro
C_serv_cocoa,C_serv_BAKE,"Cocoa, chocolate and sugar confectionery manufacturing services",2,Meuro
C_serv_COKE,fi,Coke oven products manufacturing services,1,Meuro
C_serv_CONS,fi,Construction manufacturing services,1,Meuro
C_serv_CRMC,fi,Other porcelain and ceramic product manufacturing services,1,Meuro
C_serv_DAIR,fi,Dairy product manufacturing services,1,Meuro
C_serv_feed,fi,Prepared animal feeds manufacturing services,1,Meuro
C_serv_FISH,fi,Support and operation services to fishing,1,Meuro
C_serv_FSHP,fi,Fish processing services,1,Meuro
C_serv_FORE,fi,Support and operation services to forestry and logging,1,Meuro
C_serv_fruitproc,fi,Fruit and vegetables processing services,1,Meuro
C_serv_FURN,fi,Other manufacturing services,1,Meuro
C_serv_GARM,fi,Wearing apparel manufacturing services,1,Meuro
C_serv_GLAS,fi,Glass manufacturing services,1,Meuro
C_serv_grain,C_serv_BAKE,Grain mill product manufacturing services,2,Meuro
C_serv_LETH,fi,Leather and leather product manufacturing services,1,Meuro
C_serv_BEVR,fi,Beverage manufacturing services,1,Meuro
C_serv_macaroni,C_serv_BAKE,"Macaroni, noodles, couscous and similar farinaceous products manufacturing services",2,Meuro
C_serv_meat,fi,Meat processing services,1,Meuro
C_serv_MINE,fi,Support and operation services to mining,1,Meuro
C_serv_MOTO,fi,Other transport equipment manufacturing services,1,Meuro
C_serv_motoprod,fi,Motor vehicle and trailer manufacturing services,1,Meuro
C_serv_OFMA,fi,"Computer, electronic and optical product manufacturing services",1,Meuro
C_serv_ONMM,fi,Other non-metallic mineral product manufacturing services n.e.c.,1,Meuro
C_serv_oilfat,fi,Vegetable and animal oil and fat manufacturing services,1,Meuro
C_serv_otherfood,C_serv_BAKE,Other food product manufacturing services n.e.c.,2,Meuro
C_serv_PAPE,fi,Paper and paper product manufacturing services,1,Meuro
C_serv_PETR,fi,Refined petroleum products manufacturing services,1,Meuro
C_serv_RUBP,fi,Rubber and plastic manufacturing services,1,Meuro
C_serv_SDCL,fi,Clay building material manufacturing services,1,Meuro
C_serv_Softdrink,C_serv_BEVR,Soft drink manufacturing services,2,Meuro
C_serv_starch,fi,Starch and starch product manufacturing services,1,Meuro
C_serv_STON,fi,"Stone cutting, shaping and finishing services",1,Meuro
C_serv_sugar,C_serv_BAKE,Sugar manufacturing services,2,Meuro
C_serv_TEXT,fi,Textile manufacturing services,1,Meuro
C_serv_TOBC,fi,Tobacco manufacturing services,1,Meuro
C_serv_WINE,C_serv_BEVR,Wine manufacturing services,2,Meuro
C_serv_WOOD,fi,Wood and wood product manufacturing services,1,Meuro
fm,,"market product, total",0,
M_Barly,fm,market product barley,1,
M_Buckt,fm,market product buckwheat,1,
M_Canad,fm,market product canary seed,1,
M_Castd,fm,market product castor oil seed,1,
M_Ceres,fm,market product cereals nes,1,
M_Chick,fm,market product chick peas,1,
M_Cotton,fm,cmarket product otton lint,1,
M_Cowpea,fm,"market product cow peas, dry",1,
M_Germt,fm,"market product germ, wheat",1,
M_Graid,fm,"market product grain, mixed",1,
M_Groul,fm,"market product groundnuts, with shell",1,
M_Lents,fm,market product lentils,1,
M_Linsd,fm,market product linseed,1,
M_Lupis,fm,market product lupins,1,
M_Maizn,fm,"market product maize, green",1,
M_Maize,fm,market product maize,1,
M_Millt,fm,market product millet,1,
M_Mustd,fm,market product mustard seed,1,
M_Oatss,fm,market product oats,1,
M_palm,fm,market product oil palm fruit,1,
M_Oilss,fm,market product oilseeds nes,1,
M_Peasy,fm,"market product peas, dry",1,
M_Peasn,fm,"market product peas, green",1,
M_Piges,fm,market product pigeon peas,1,
M_Poppd,fm,market product poppy seed,1,
M_Cottd,fm,market product production of coal tar,1,
M_Pulss,fm,market product pulses nes,1,
M_Quina,fm,market product quinoa,1,
M_Raped,fm,market product rapeseed,1,
M_Ryee,fm,market product rye,1,
M_Saffd,fm,market product safflower seed,1,
M_Sesad,fm,market product sesame seed,1,
M_Sorgm,fm,market product sorghum,1,
M_Sunfd,fm,market product sunflower seed,1,
M_Talld,fm,market product tallowtree seed,1,
M_Trite,fm,market product triticale,1,
M_Vetcs,fm,market product vetches,1,
M_Wheat,fm,market product wheat,1,
M_Ricey,fm,"market product rice, paddy",1,
M_Artis,fm,market product artichokes,1,
M_Aspas,fm,market product asparagus,1,
M_Cabbs,fm,market product cabbages and other brassicas,1,
M_Caros,fm,market product carobs,1,
M_Carrs,fm,market product carrots and turnips,1,
M_Casss,fm,cmarket product assava leaves,1,
M_Cassa,fm,market product cassava,1,
M_Cauli,fm,market product cauliflowers and broccoli,1,
M_Chics,fm,market product chicory roots,1,
M_Cucus,fm,market product cucumbers and gherkins,1,
M_Eggpl,fm,market product eggplants (aubergines),1,
M_Garlc,fm,market product garlic,1,
M_Leeks,fm,"market product leeks, other alliaceous vegetables",1,
M_Lemos,fm,market product lemons and limes,1,
M_Letty,fm,market product lettuce and chicory,1,
M_Melon,fm,"market product melons, other (inc.cantaloupes)",1,
M_Melonse,fm,market product melonseed,1,
M_Mushs,fm,market product mushrooms and truffles,1,
M_Okraa,fm,market product okra,1,
M_Onioy,fm,"market product onions, dry",1,
M_Onion,fm,"market product onions, shallots, green",1,
M_Perss,fm,market product persimmons,1,
M_Potas,fm,market product potatoes,1,
M_Roots,fm,market product roots and tubers nes,1,
M_Spinh,fm,market product spinach,1,
M_Swees,fm,market product sweet potatoes,1,
M_Tomas,fm,market product tomatoes,1,
M_oVege_fresh,fm,"market product vegetables, fresh nes",1,
M_Vegleg_nes,fm,"market product vegetables, leguminous nes",1,
M_Wates,fm,market product watermelons,1,
M_Yams,fm,market product yams,1,
M_Sugat,fm,market product sugar beet,1,
M_Sugae,fm,market product sugar cane,1,
M_Tobac,fm,"market product tobacco, unmanufactured",1,
M_Agavs,fm,market product agave fibres nes,1,
M_Bastr,fm,"market product bastfibres, other",1,
M_oFibrs,fm,market product fibre crops nes,1,
M_Flaxw,fm,market product flax fibre and tow,1,
M_Jute,fm,market product jute,1,
M_Manila,fm,market product manila fibre (abaca),1,
M_Ramie,fm,market product ramie,1,
M_Sisal,fm,market product sisal,1,
M_Germe,fm,"market product germ, maize",1,
M_Hemp,fm,market product heat for wood and wood products,1,
M_Hempd,fm,market product hempseed,1,
M_Jojod,fm,market product jojoba seed,1,
M_Pumps,fm,"market product pumpkins, squash and gourds",1,
M_Sugacrs,fm,market product sugar crops nes,1,
M_Grapf,fm,market product grapefruit (inc. pomelos),1,
M_Graps,fm,market product grapes,1,
M_Appls,fm,market product apples,1,
M_Avocs,fm,market product avocados,1,
M_Banas,fm,market product bananas,1,
M_Cashe,fm,market product cashewapple,1,
M_Dates,fm,market product dates,1,
M_Figss,fm,market product figs,1,
M_frtrop_nes,fm,"market product fruit, tropical fresh nes",1,
M_Mangs,fm,"market product mangoes, mangosteens, guavas",1,
M_Papas,fm,market product papayas,1,
M_Pines,fm,market product pineapples,1,
M_Plans,fm,market product plantains and others,1,
M_oFru_cit,fm,"market product fruit, citrus nes",1,
M_Orans,fm,market product oranges,1,
M_Tmand,fm,"market product tangerines, mandarins, clementines, satsumas",1,
M_Apris,fm,market product apricots,1,
M_Chers,fm,market product cherries,1,
M_Cherr,fm,"market product cherries, sour",1,
M_oFru_pom,fm,"market product fruit, pome nes",1,
M_oFru_ston,fm,"market product fruit, stone nes",1,
M_Peacs,fm,market product peaches and nectarines,1,
M_Pears,fm,market product pears,1,
M_Plums,fm,market product plums and sloes,1,
M_Quins,fm,market product quinces,1,
M_Almol,fm,"market product almonds, with shell",1,
M_Arecs,fm,market product areca nuts,1,
M_Bambs,fm,market product bambara beans,1,
M_Beany,fm,"market product beans, dry",1,
M_Beann,fm,"market product beans, green",1,
M_Berrs,fm,market product berries nes,1,
M_Blues,fm,market product blueberries,1,
M_Brazl,fm,"market product brazil nuts, with shell",1,
M_Broay,fm,"market product broad beans, horse beans, dry",1,
M_Cashl,fm,"market product cashew nuts, with shell",1,
M_Chest,fm,market product chestnut,1,
M_Cocoa,fm,"market product cocoa, beans",1,
M_Crans,fm,market product cranberries,1,
M_Currs,fm,market product currants,1,
M_Gooss,fm,market product gooseberries,1,
M_Hazel,fm,"market product hazelnuts, with shell",1,
M_Kiwi,fm,market product kiwi fruit,1,
M_Nutss,fm,market product nuts nes,1,
M_Pists,fm,market product pistachios,1,
M_Rasps,fm,market product raspberries,1,
M_Soybs,fm,market product soybeans,1,
M_Stras,fm,market product strawberries,1,
M_Stris,fm,market product string beans,1,
M_Walnl,fm,"market product walnuts, with shell",1,
M_Cocon,fm,market product coconuts,1,
M_Olivs,fm,market product olives,1,
M_Coirr,fm,"market product production of crude petroleum and services related to crude oil extraction, excluding surveying",1,
M_Taro,fm,market product taro (cocoyam),1,
M_Coffn,fm,"market product coffee, green",1,
M_Teaa,fm,market product tea,1,
M_Anisr,fm,"market product anise, badian, fennel, coriander",1,
M_Chily,fm,"market product chillies and peppers, dry",1,
M_Chiln,fm,"market product chillies and peppers, green",1,
M_Cinn,fm,market product cinnamon (cannella),1,
M_Clovs,fm,market product cloves,1,
M_Gingr,fm,market product ginger,1,
M_Hops,fm,market product hops,1,
M_Nutms,fm,"market product nutmeg, mace and cardamoms",1,
M_Pepp,fm,market product pepper (piper spp.),1,
M_Peppt,fm,market product peppermint,1,
M_Pyred,fm,"market product pyrethrum, dried",1,
M_Spics,fm,market product spices nes,1,
M_Vania,fm,market product vanilla,1,
M_Fonio,fm,market product fonio,1,
M_oFru_fresh,fm,"market product fruit, fresh nes",1,
M_Kapol,fm,kmarket product apokseed in shell,1,
M_Kari,fm,market product karite nuts (sheanuts),1,
M_Kola,fm,market product kola nuts,1,
M_Mate,fm,market product mate,1,
M_Catmeat,fm,market product cattle - meat (live),1,
M_Catmilk,fm,market product cattle - milk,1,
M_Bufmilk,fm,market product buffalo_milk,1,
M_Bufmeat,fm,market product buffalos - meat (live),1,
M_Cammilk,fm,market product camel - milk,1,
M_Othanpr,fm,market product other animal products,1,
M_Coamilk,fm,market product goat milk,1,
M_Goameat,fm,market product goats - meat (live),1,
M_Shemeat,fm,market product sheep - meat (live),1,
M_Shemilk,fm,market product sheep_milk,1,
M_Pigmeat,fm,market product pig meat (live),1,
M_Eggsl,fm,"market product eggs, hen, in shell",1,
M_Polmeat,fm,market product poultry - meat (live),1,
M_Beesx,fm,market product beeswax,1,
M_Honel,fm,"market product honey, natural",1,
M_Silkw,fm,"market product silk, raw",1,
M_Silk_ree,fm,"market product silk-worm cocoons, reelable",1,
M_Snaia,fm,"market product snails, not sea",1,
M_FORE,fm,"market product products of forestry, logging and related services (02)",1,
M_Rubber,fm,"market product rubber, natural",1,
M_FISH,fm,market product fish and other fishing products; services incidental of fishing (05),1,
M_COIL,fm,market product crude petroleum,1,
M_OGPL,fm,market product other hydrocarbons,1,
M_IRON,fm,market product iron ores,1,
M_ORAN,fm,market product uranium and thorium ores (12),1,
M_ALUO,fm,market product aluminium ores and concentrates,1,
M_COPO,fm,market product copper ores and concentrates,1,
M_LZTO,fm,"market product lead, zinc and tin ores and concentrates",1,
M_NIKO,fm,market product nickel ores and concentrates,1,
M_ONFO,fm,market product other non-ferrous metal ores and concentrates,1,
M_PREO,fm,market product precious metal ores and concentrates,1,
M_STON,fm,market product stone,1,
M_CHMF,fm,"market product chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",1,
M_Fat_nes,fm,"market product fat nes, prepared",1,
M_Fat_buff,fm,"market product fat, buffaloes",1,
M_Fat_cam,fm,"market product fat, camels",1,
M_Fat_cow,fm,"market product fat, cattle",1,
M_Fat_goat,fm,"market product fat, goats",1,
M_Fat_pig,fm,"market product fat, pigs",1,
M_Fat_sheep,fm,"market product fat, sheep",1,
M_Fat_ac,fm,market product fatty acids,1,
M_Fat_sub,fm,fmarket product atty substance residues,1,
M_Hide_buff,fm,"market product hides, buffalo, fresh",1,
M_Hide_cow,fm,"market product hides, cattle, fresh",1,
M_Lardl,fm,lmarket product ard stearine oil,1,
M_Lard,fm,market product lard,1,
M_Meat_prnes,fm,market product meat nes,1,
M_Meat_nes,fm,"market product meat nes, preparations",1,
M_Meat_ass,fm,"market product meat, ass",1,
M_Meat_buff,fm,"market product meat, buffalo",1,
M_Meat_beef,fm,"market product meat, cattle",1,
M_Meat_drie,fm,"market product meat, dried nes",1,
M_Meat_extr,fm,"market product meat, extracts",1,
M_Meat_game,fm,"market product meat, game",1,
M_Meat_goat,fm,"market product meat, goat",1,
M_Meat_goos,fm,"market product meat, goose and guinea fowl",1,
M_Meat_homo,fm,"market product meat, homogenized preparations",1,
M_Meat_hors,fm,"market product meat, horse",1,
M_Meat_mule,fm,"market product meat, mule",1,
M_Meat_ocAM,fm,"market product meat, other camelids",1,
M_Meat_othe,fm,"market product meat, other rodents",1,
M_Meat_pig,fm,"market product meat, pig",1,
M_Meat_rabb,fm,"market product meat, rabbit",1,
M_Meat_shee,fm,"market product meat, sheep",1,
M_Offas_buff,fm,"market product offals, edible, buffaloes",1,
M_Offas_came,fm,"market product offals, edible, camels",1,
M_Offae_cow,fm,"market product offals, edible, cattle",1,
M_Offas_goat,fm,"market product offals, edible, goats",1,
M_Offas_hors,fm,"market product offals, horses",1,
M_Offae_pigs,fm,"market product offals, pigs, edible",1,
M_Offae_shee,fm,"market product offals, sheep,edible",1,
M_Oils_nes,fm,"market product oils, fats of animal nes",1,
M_Skin_goat,fm,"market product skins, goat, fresh",1,
M_Skin_she,fm,"market product skins, sheep, fresh",1,
M_Meat_chic,fm,"market product meat, chicken",1,
M_Meat_duck,fm,"market product meat, duck",1,
M_Meat_turk,fm,"market product meat, turkey",1,
M_Pork_ham,fm,market product bacon and ham,1,
M_Beef_ges,fm,"market product meat, beef and veal sausages",1,
M_Beef_ked,fm,"market product meat, beef, dried, salted, smoked",1,
M_Beef_ons,fm,"market product meat, beef, preparations",1,
M_Beef_veal,fm,"market product meat, cattle, boneless (beef & veal)",1,
M_Pork_ges,fm,"market product meat, pig sausages",1,
M_Pork_ons,fm,"market product meat, pig, preparations",1,
M_FSHP,fm,market product fish products,1,
M_Potan,fm,"market product potatoes, frozen",1,
M_Sween,fm,market product sweet corn frozen,1,
M_Fruhom,fm,"market product fruit, cooked, homogenized preparations",1,
M_Frudry,fm,"market product fruit, dried nes",1,
M_Fruprep,fm,"market product fruit, prepared nes",1,
M_Grou_prep,fm,"market product groundnuts, prepared",1,
M_Juice_appl_con,fm,"market product juice, apple, concentrated",1,
M_Juice_appl,fm,"market product juice, apple, single strength",1,
M_Juice_frui,fm,"market product juice, fruit nes",1,
M_Juice_grapes,fm,"market product juice, grape",1,
M_Juice_grapef,fm,"market product juice, grapefruit, concentrated",1,
M_Juice_grapfrt,fm,"market product juice, grapefruit",1,
M_Juice_lemo_con,fm,"market product juice, lemon, concentrated",1,
M_Juice_lemo,fm,"market product juice, lemon, single strength",1,
M_Juice_mang,fm,"market product juice, mango",1,
M_Juice_oran_con,fm,"market product juice, orange, concentrated",1,
M_Juice_oran,fm,"market product juice, orange, single strength",1,
M_Juice_pine_con,fm,"market product juice, pineapple, concentrated",1,
M_Juice_pine,fm,"market product juice, pineapple",1,
M_Juice_tang,fm,"market product juice, tangerine",1,
M_Juice_toma,fm,"market product juice, tomato",1,
M_Juice_vege,fm,"market product juice, vegetables nes",1,
M_Mangp,fm,market product mango pulp,1,
M_Mush_can,fm,"market product mushrooms, canned",1,
M_Mush_dry,fm,"market product mushrooms, dried",1,
M_Nuts,fm,"market product nuts, prepared (exc. groundnuts)",1,
M_Pined,fm,"market product production of pineapples, canned",1,
M_Sweed,fm,market product sweet corn prep or preserved,1,
M_Tomae,fm,"market product tomatoes, paste",1,
M_Tomad,fm,"market product tomatoes, peeled",1,
M_Vegeh,fm,"market product vegetables, homogenized preparations",1,
M_Almod,fm,market product almonds shelled,1,
M_Apriy,fm,"market product apricots, dry",1,
M_Brazd,fm,"market product brazil nuts, shelled",1,
M_Cashd,fm,"market product cashew nuts, shelled",1,
M_Cassd,fm,market product cassava dried,1,
M_Figsd,fm,market product figs dried,1,
M_Grou_shld,fm,"market product groundnuts, shelled",1,
M_Haze_shld,fm,"market product hazelnuts, shelled",1,
M_Kapod,fm,market product kapokseed shelled,1,
M_Plum,fm,market product plums dried (prunes),1,
M_Walnd,fm,"market product walnuts, shelled",1,
M_Ckcopra,fm,"market product cake, copra",1,
M_Ckcotton,fm,"market product cake, cottonseed",1,
M_Ckgound,fm,"market product cake, groundnuts",1,
M_Ckkapok,fm,"market product cake, kapok",1,
M_Cklins,fm,"market product cake, linseed",1,
M_Ckmaize,fm,"market product cake, maize",1,
M_Ckmust,fm,"market product cake, mustard",1,
M_Ckpalm,fm,"market product cake, palm kernel",1,
M_Ckrapes,fm,"market product cake, rapeseed",1,
M_Ckriceb,fm,"market product cake, rice bran",1,
M_Cksaffl,fm,"market product cake, safflower",1,
M_Cksesam,fm,"market product cake, sesame seed",1,
M_Cksoyb,fm,"market product cake, soybeans",1,
M_Cksunf,fm,"market product cake, sunflower",1,
M_Margd,fm,"market product margarine, liquid",1,
M_Margt,fm,"market product margarine, short",1,
M_Oil_coco,fm,"market product oil, coconut (copra)",1,
M_Oil_cott,fm,"market product oil, cottonseed",1,
M_Oil_grou,fm,"market product oil, groundnut",1,
M_Oil_hemp,fm,"market product oil, hempseed",1,
M_Oil_hydr,fm,"market product oil, hydrogenated",1,
M_Oil_kapo,fm,"market product oil, kapok",1,
M_Oil_lins,fm,"market product oil, linseed",1,
M_Oil_maiz,fm,"market product oil, maize",1,
M_Oil_must,fm,"market product oil, mustard",1,
M_Oil_olivres,fm,"market product oil, olive residues",1,
M_Oil_olive,fm,"market product oil, olive, virgin",1,
M_Oil_pal_ker,fm,"market product oil, palm kernel",1,
M_Oil_palm,fm,"market product oil, palm",1,
M_Oil_popp,fm,"market product oil, poppy",1,
M_Oil_rape,fm,"market product oil, rapeseed",1,
M_Oil_rice,fm,"market product oil, rice bran",1,
M_Oil_saff,fm,"market product oil, safflower",1,
M_Oil_sesa,fm,"market product oil, sesame",1,
M_Oil_soyb,fm,"market product oil, soybean",1,
M_Oil_sunf,fm,"market product oil, sunflower",1,
M_Peanr,fm,pmarket product peanut butter,1,
M_Soyard,fm,market product soya curd,1,
M_Soyate,fm,smarket product oya paste,1,
M_Soyace,fm,market product soya sauce,1,
M_Butt_buff,fm,market product buffalo milk,1,
M_Butt_sheep,fm,"market product butter and ghee, sheep milk",1,
M_Butts,fm,market product butter of karite nuts,1,
M_Butt_cow,fm,"market product butter, cow milk",1,
M_Butt_goat,fm,"market product butter, goat milk",1,
M_Buttk,fm,"market product buttermilk, curdled, acidified milk",1,
M_Casen,fm,cmarket product asein,1,
M_Chee_buff,fm,market product cheese of buffalo milk,1,
M_Chee_goat,fm,"market product cheese, goat milk",1,
M_Chee_proc,fm,"market product cheese, processed",1,
M_Chee_sheep,fm,"market product cheese, sheep milk",1,
M_Chee_cow_sk,fm,"market product cheese, skimmed cow milk",1,
M_Chee_cow_wh,fm,"market product cheese, whole cow milk",1,
M_Creah,fm,cmarket product ream fresh,1,
M_Ghee_buff,fm,"market product ghee, buffalo milk",1,
M_Ghee_cow,fm,"market product ghee, butteroil of cow milk",1,
M_Ice_e,fm,market product ice cream and edible ice,1,
M_Milk_dry,fm,"market product milk, dry buttermilk",1,
M_Milk_prod,fm,"market product milk, products of natural constituents nes",1,
M_Milk_skim_buff,fm,"market product milk, skimmed buffalo",1,
M_Milk_skim_cow,fm,"market product milk, skimmed cow",1,
M_Milk_skim_dried,fm,"market product milk, skimmed dried",1,
M_Milk_skim_she,fm,"market product milk, skimmed sheep",1,
M_Tallw,fm,market product tallow,1,
M_Wheye,fm,"market product whey, cheese",1,
M_Whey_con,fm,"market product whey, condensed",1,
M_Whey_dry,fm,"market product whey, dry",1,
M_Wheyh,fm,"market product whey, fresh",1,
M_Yoght,fm,market product yoghurt,1,
M_Bran_bar,fm,"market product bran, barley",1,
M_Bran_buc,fm,"market product bran, buckwheat",1,
M_Bran_cer,fm,"market product bran, cereals nes",1,
M_Bran_fon,fm,"market product bran, fonio",1,
M_Bran_mai,fm,"market product bran, maize",1,
M_Bran_mil,fm,"market product bran, millet",1,
M_Bran_mix,fm,"market product bran, mixed grains",1,
M_Bran_oat,fm,"market product bran, oats",1,
M_Bran_pul,fm,"market product bran, pulses",1,
M_Bran_ric,fm,"market product bran, rice",1,
M_Bran_rye,fm,"market product bran, rye",1,
M_Bran_sor,fm,"market product bran, sorghum",1,
M_Bran_tri,fm,"market product bran, triticale",1,
M_Bran_whe,fm,"market product bran, wheat",1,
M_Flour_barl,fm,"market product flour, barley and grits",1,
M_Flour_buck,fm,"market product flour, buckwheat",1,
M_Flour_cass,fm,"market product flour, cassava",1,
M_Flour_foni,fm,"market product flour, fonio",1,
M_Flour_frui,fm,"market product flour, fruit",1,
M_Flour_maiz,fm,"market product flour, maize",1,
M_Flour_mill,fm,"market product flour, millet",1,
M_Flour_mixe,fm,"market product flour, mixed grain",1,
