A,B,C,S,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
1,0,2,7,-0.45283,-0.52117,-0.58228,-0.63573,-0.68142,-0.71969,-0.75051,-0.77467,-0.79265,-0.80494,-0.81249,-0.81590,-0.81577,-0.81280,-0.80769,-0.80065,-0.79204,-0.78247,-0.77202,-0.76080,-0.74903,-0.73658,-0.72345,-0.70966,-0.69514,-0.67988,-0.66361,-0.64653,-0.62850,-0.60965,-0.59009,-0.56989,-0.54920,-0.52815,-0.50696,-0.48562,-0.46433,-0.44301,-0.42203,-0.40115,-0.38048,-0.35992,-0.33924,-0.31817,-0.29681,-0.27489,-0.25196,-0.22825,-0.20322,-0.17686,-0.14916,-0.11998,-0.08923,-0.05705,-0.02312,0.01237,0.04910,0.08741,0.12688,0.16743,0.20938,0.25245,0.29656,0.34153,0.38736,0.43388,0.48093,0.52856,0.57642,0.62437,0.67174,0.71827,0.76348,0.80641,0.84673,0.88349,0.91587,0.94313,0.96438,0.97868,0.98553,0.98386,0.97318,0.95330,0.92361,0.88413,0.83516,0.77681,0.70963,0.63462,0.55252,0.46432,0.37146,0.27510,0.17675,0.07800,-0.01983,-0.11538,-0.20768,-0.29520,-0.37718
1,0,2,8,-0.09231,-0.13265,-0.16876,-0.20076,-0.22866,-0.25226,-0.27189,-0.28745,-0.29895,-0.30673,-0.31071,-0.31109,-0.30785,-0.30134,-0.29183,-0.27928,-0.26426,-0.24714,-0.22798,-0.20767,-0.18667,-0.16536,-0.14443,-0.12459,-0.10661,-0.09105,-0.07871,-0.07039,-0.06640,-0.06731,-0.07378,-0.08570,-0.10367,-0.12764,-0.15741,-0.19278,-0.23290,-0.27727,-0.32489,-0.37474,-0.42561,-0.47596,-0.52458,-0.56981,-0.61018,-0.64433,-0.67058,-0.68772,-0.69454,-0.69009,-0.67367,-0.64480,-0.60326,-0.54907,-0.48275,-0.40478,-0.31624,-0.21829,-0.11226,0.00020,0.11738,0.23736,0.35836,0.47854,0.59607,0.70935,0.81671,0.91659,1.00781,1.08930,1.16023,1.22004,1.26812,1.30444,1.32899,1.34187,1.34358,1.33443,1.31517,1.28634,1.24884,1.20349,1.15121,1.09279,1.02930,0.96172,0.89081,0.81754,0.74278,0.66726,0.59162,0.51661,0.44284,0.37082,0.30107,0.23418,0.17040,0.11013,0.05356,0.00086,-0.04772
1,0,2,9,-0.56740,-0.47252,-0.37056,-0.26219,-0.14870,-0.03101,0.08938,0.21136,0.33348,0.45403,0.57194,0.68550,0.79341,0.89446,0.98736,1.07122,1.14525,1.20892,1.26199,1.30439,1.33654,1.35892,1.37225,1.37762,1.37590,1.36844,1.35662,1.34162,1.32483,1.30759,1.29092,1.27565,1.26270,1.25242,1.24498,1.24066,1.23927,1.24046,1.24372,1.24839,1.25385,1.25915,1.26354,1.26636,1.26675,1.26413,1.25809,1.24828,1.23445,1.21672,1.19501,1.16960,1.14085,1.10901,1.07458,1.03823,1.00021,0.96108,0.92125,0.88067,0.83982,0.79858,0.75681,0.71452,0.67111,0.62623,0.57964,0.53070,0.47915,0.42446,0.36634,0.30445,0.23875,0.16918,0.09588,0.01920,-0.06042,-0.14226,-0.22572,-0.30964,-0.39329,-0.47561,-0.55529,-0.63151,-0.70291,-0.76853,-0.82748,-0.87882,-0.92199,-0.95606,-0.98049,-0.99491,-0.99886,-0.99228,-0.97510,-0.94726,-0.90887,-0.86008,-0.80111,-0.73225,-0.65425
1,0,3,5,0.24003,0.28904,0.33736,0.38339,0.42607,0.46427,0.49675,0.52289,0.54183,0.55306,0.55619,0.55092,0.53711,0.51498,0.48491,0.44702,0.40209,0.35061,0.29345,0.23134,0.16533,0.09627,0.02475,-0.04782,-0.12091,-0.19358,-0.26499,-0.33465,-0.40179,-0.46590,-0.52643,-0.58305,-0.63537,-0.68317,-0.72627,-0.76410,-0.79671,-0.82390,-0.84516,-0.86072,-0.87006,-0.87283,-0.86888,-0.85784,-0.83948,-0.81361,-0.78008,-0.73878,-0.68955,-0.63253,-0.56802,-0.49602,-0.41721,-0.33209,-0.24121,-0.14570,-0.04646,0.05533,0.15836,0.26129,0.36286,0.46136,0.55554,0.64391,0.72494,0.79767,0.86077,0.91331,0.95449,0.98376,1.00070,1.00524,0.99745,0.97773,0.94665,0.90511,0.85428,0.79544,0.72994,0.65915,0.58513,0.50902,0.43282,0.35837,0.28675,0.21997,0.15900,0.10528,0.05969,0.02282,-0.00455,-0.02236,-0.03041,-0.02879,-0.01817,0.00106,0.02803,0.06146,0.10081,0.14447,0.19126
1,0,3,6,0.87672,0.91223,0.95317,0.99977,1.05201,1.10948,1.17188,1.23845,1.30805,1.37995,1.45272,1.52522,1.59631,1.66440,1.72839,1.78704,1.83932,1.88421,1.92079,1.94851,1.96705,1.97589,1.97519,1.96501,1.94519,1.91649,1.87936,1.83443,1.78245,1.72417,1.66036,1.59187,1.51968,1.44461,1.36743,1.28910,1.21029,1.13160,1.05380,0.97725,0.90258,0.83005,0.75978,0.69201,0.62647,0.56322,0.50203,0.44256,0.38448,0.32719,0.27044,0.21355,0.15616,0.09804,0.03881,-0.02155,-0.08307,-0.14549,-0.20854,-0.27160,-0.33374,-0.39425,-0.45188,-0.50531,-0.55361,-0.59523,-0.62911,-0.65419,-0.66949,-0.67419,-0.66786,-0.65025,-0.62119,-0.58126,-0.53088,-0.47101,-0.40268,-0.32730,-0.24656,-0.16179,-0.07505,0.01213,0.09831,0.18158,0.26096,0.33533,0.40366,0.46563,0.52065,0.56868,0.61001,0.64503,0.67461,0.69977,0.72135,0.74075,0.75917,0.77763,0.79769,0.82020,0.84619
1,0,3,7,0.57091,0.55721,0.54961,0.54800,0.55179,0.56085,0.57480,0.59309,0.61550,0.64144,0.67049,0.70216,0.73599,0.77138,0.80769,0.84442,0.88079,0.91603,0.94953,0.98054,1.00848,1.03288,1.05294,1.06836,1.07874,1.08355,1.08306,1.07692,1.06522,1.04810,1.02577,0.99853,0.96671,0.93088,0.89125,0.84837,0.80264,0.75480,0.70521,0.65430,0.60279,0.55096,0.49945,0.44897,0.40021,0.35385,0.31054,0.27130,0.23687,0.20825,0.18631,0.17197,0.16633,0.16989,0.18356,0.20794,0.24333,0.28994,0.34783,0.41653,0.49548,0.58388,0.68047,0.78398,0.89284,1.00505,1.11876,1.23213,1.34273,1.44859,1.54787,1.63842,1.71871,1.78741,1.84309,1.88521,1.91306,1.92610,1.92500,1.90969,1.88089,1.83999,1.78782,1.72592,1.65609,1.57964,1.49845,1.41409,1.32806,1.24214,1.15751,1.07573,0.99772,0.92455,0.85704,0.79575,0.74099,0.69316,0.65222,0.61822,0.59120
1,0,3,8,0.24567,0.26130,0.27198,0.27781,0.27915,0.27634,0.27015,0.26134,0.25080,0.23965,0.22878,0.21932,0.21235,0.20863,0.20940,0.21525,0.22650,0.24392,0.26734,0.29667,0.33190,0.37241,0.41768,0.46704,0.51950,0.57420,0.63003,0.68601,0.74128,0.79471,0.84556,0.89307,0.93662,0.97573,1.01034,1.04019,1.06530,1.08593,1.10243,1.11535,1.12513,1.13241,1.13781,1.14173,1.14482,1.14769,1.15070,1.15404,1.15816,1.16290,1.16822,1.17414,1.18007,1.18582,1.19078,1.19437,1.19598,1.19499,1.19078,1.18278,1.17041,1.15308,1.13060,1.10240,1.06845,1.02868,0.98308,0.93204,0.87574,0.81481,0.74965,0.68106,0.60988,0.53691,0.46349,0.39041,0.31867,0.24954,0.18388,0.12269,0.06707,0.01771,-0.02473,-0.05940,-0.08623,-0.10487,-0.11536,-0.11797,-0.11286,-0.10075,-0.08212,-0.05817,-0.02974,0.00219,0.03615,0.07133,0.10640,0.14014,0.17187,0.20048,0.22526
1,0,3,9,-0.86483,-0.88281,-0.89404,-0.89786,-0.89413,-0.88258,-0.86321,-0.83654,-0.80294,-0.76313,-0.71806,-0.66860,-0.61598,-0.56124,-0.50532,-0.44975,-0.39535,-0.34303,-0.29388,-0.24821,-0.20648,-0.16909,-0.13568,-0.10627,-0.08068,-0.05813,-0.03825,-0.02044,-0.00397,0.01195,0.02771,0.04399,0.06138,0.07996,0.09984,0.12111,0.14354,0.16661,0.19024,0.21367,0.23618,0.25736,0.27614,0.29199,0.30421,0.31237,0.31584,0.31432,0.30759,0.29512,0.27733,0.25421,0.22620,0.19360,0.15707,0.11699,0.07398,0.02903,-0.01747,-0.06461,-0.11170,-0.15824,-0.20333,-0.24643,-0.28698,-0.32434,-0.35840,-0.38873,-0.41502,-0.43722,-0.45511,-0.46873,-0.47827,-0.48377,-0.48561,-0.48423,-0.47996,-0.47372,-0.46595,-0.45731,-0.44867,-0.44052,-0.43367,-0.42905,-0.42710,-0.42862,-0.43409,-0.44375,-0.45793,-0.47664,-0.49987,-0.52713,-0.55823,-0.59249,-0.62900,-0.66708,-0.70547,-0.74311,-0.77901,-0.81201,-0.84097
1,1,0,5,-0.81103,-0.84132,-0.85956,-0.86566,-0.86015,-0.84347,-0.81616,-0.77910,-0.73310,-0.67902,-0.61775,-0.55028,-0.47760,-0.40071,-0.32050,-0.23806,-0.15415,-0.06952,0.01483,0.09846,0.18069,0.26114,0.33971,0.41594,0.48989,0.56172,0.63143,0.69946,0.76625,0.83203,0.89735,0.96265,1.02845,1.09508,1.16288,1.23207,1.30268,1.37471,1.44783,1.52184,1.59627,1.67052,1.74397,1.81581,1.88510,1.95119,2.01317,2.07020,2.12157,2.16657,2.20459,2.23542,2.25861,2.27400,2.28166,2.28146,2.27399,2.25970,2.23915,2.21305,2.18225,2.14734,2.10914,2.06862,2.02645,1.98334,1.93993,1.89663,1.85350,1.81089,1.76866,1.72658,1.68428,1.64100,1.59613,1.54880,1.49823,1.44348,1.38394,1.31864,1.24703,1.16874,1.08328,0.99077,0.89133,0.78536,0.67369,0.55723,0.43700,0.31453,0.19104,0.06814,-0.05261,-0.16960,-0.28122,-0.38613,-0.48288,-0.57042,-0.64774,-0.71393,-0.76852
1,1,0,6,0.34447,0.38443,0.43166,0.48497,0.54319,0.60488,0.66902,0.73455,0.80035,0.86559,0.92939,0.99085,1.04944,1.10460,1.15598,1.20306,1.24577,1.28380,1.31702,1.34566,1.36976,1.38951,1.40531,1.41745,1.42639,1.43282,1.43705,1.43983,1.44197,1.44403,1.44667,1.45085,1.45701,1.46577,1.47793,1.49382,1.51386,1.53847,1.56770,1.60187,1.64071,1.68418,1.73239,1.78447,1.84053,1.90002,1.96219,2.02686,2.09339,2.16106,2.22933,2.29764,2.36539,2.43185,2.49663,2.55891,2.61799,2.67368,2.72486,2.77115,2.81195,2.84638,2.87423,2.89484,2.90740,2.91156,2.90679,2.89246,2.86852,2.83468,2.79062,2.73641,2.67195,2.59757,2.51342,2.41995,2.31802,2.20797,2.09108,1.96827,1.84075,1.70985,1.57672,1.44320,1.31059,1.18048,1.05455,0.93416,0.82061,0.71550,0.61990,0.53485,0.46114,0.39962,0.35058,0.31405,0.29034,0.27887,0.27929,0.29095,0.31302
1,1,0,7,1.43289,1.49789,1.56875,1.64527,1.72679,1.81284,1.90273,1.99554,2.09073,2.18726,2.28421,2.38056,2.47511,2.56684,2.65463,2.73750,2.81466,2.88503,2.94785,3.00252,3.04862,3.08572,3.11406,3.13371,3.14487,3.14820,3.14424,3.13370,3.11756,3.09662,3.07176,3.04409,3.01425,2.98309,2.95128,2.91916,2.88725,2.85578,2.82496,2.79455,2.76458,2.73463,2.70432,2.67352,2.64163,2.60837,2.57331,2.53616,2.49670,2.45502,2.41091,2.36468,2.31645,2.26657,2.21560,2.16413,2.11268,2.06165,2.01189,1.96378,1.91784,1.87473,1.83468,1.79786,1.76453,1.73463,1.70801,1.68433,1.66331,1.64437,1.62698,1.61048,1.59432,1.57783,1.56051,1.54207,1.52188,1.49987,1.47582,1.44969,1.42187,1.39253,1.36218,1.33138,1.30087,1.27123,1.24321,1.21778,1.19546,1.17719,1.16362,1.15527,1.15264,1.15632,1.16657,1.18367,1.20773,1.23880,1.27697,1.32214,1.37422
1,1,0,8,1.68062,1.84763,2.01577,2.18336,2.34845,2.50908,2.66372,2.81096,2.94908,3.07718,3.19392,3.29833,3.38990,3.46789,3.53174,3.58130,3.61639,3.63673,3.64263,3.63437,3.61214,3.57660,3.52812,3.46754,3.39566,3.31335,3.22175,3.12174,3.01432,2.90051,2.78158,2.65840,2.53204,2.40334,2.27307,2.14202,2.01076,1.87977,1.74951,1.62053,1.49289,1.36709,1.24363,1.12249,1.00412,0.88925,0.77799,0.67093,0.56883,0.47221,0.38203,0.29894,0.22365,0.15696,0.09925,0.05128,0.01337,-0.01431,-0.03172,-0.03918,-0.03695,-0.02595,-0.00674,0.01943,0.05141,0.08799,0.12763,0.16891,0.21031,0.25039,0.28786,0.32159,0.35035,0.37360,0.39068,0.40123,0.40557,0.40394,0.39704,0.38577,0.37133,0.35488,0.33824,0.32293,0.31072,0.30362,0.30316,0.31118,0.32906,0.35818,0.39959,0.45413,0.52237,0.60453,0.70047,0.80945,0.93109,1.06399,1.20684,1.35866,1.51698
1,1,0,9,1.42063,1.26852,1.12128,0.98100,0.84989,0.72943,0.62150,0.52756,0.44862,0.38567,0.33924,0.30948,0.29656,0.29995,0.31926,0.35359,0.40162,0.46210,0.53363,0.61443,0.70276,0.79717,0.89548,0.99616,1.09761,1.19814,1.29620,1.39037,1.47959,1.56235,1.63796,1.70573,1.76440,1.81385,1.85345,1.88292,1.90210,1.91089,1.90947,1.89778,1.87644,1.84572,1.80616,1.75862,1.70389,1.64295,1.57692,1.50698,1.43421,1.36019,1.28640,1.21408,1.14487,1.08040,1.02190,0.97087,0.92871,0.89624,0.87463,0.86479,0.86726,0.88263,0.91109,0.95265,1.00707,1.07400,1.15265,1.24218,1.34152,1.44930,1.56410,1.68441,1.80854,1.93467,2.06097,2.18564,2.30681,2.42259,2.53146,2.63154,2.72133,2.79944,2.86479,2.91601,2.95248,2.97339,2.97789,2.96617,2.93776,2.89310,2.83254,2.75640,2.66574,2.56148,2.44480,2.31725,2.18021,2.03557,1.88521,1.73115,1.57564
1,1,1,5,0.15851,0.21154,0.27016,0.33382,0.40129,0.47167,0.54404,0.61716,0.69017,0.76186,0.83113,0.89699,0.95835,1.01407,1.06352,1.10578,1.14012,1.16624,1.18345,1.19187,1.19126,1.18179,1.16393,1.13806,1.10464,1.06454,1.01864,0.96761,0.91254,0.85448,0.79421,0.73280,0.67096,0.60945,0.54904,0.49018,0.43363,0.37949,0.32838,0.28018,0.23529,0.19405,0.15627,0.12241,0.09234,0.06638,0.04471,0.02784,0.01592,0.00913,0.00814,0.01283,0.02357,0.04080,0.06419,0.09389,0.12989,0.17176,0.21903,0.27108,0.32708,0.38594,0.44668,0.50819,0.56900,0.62788,0.68345,0.73441,0.77969,0.81806,0.84864,0.87076,0.88363,0.88708,0.88109,0.86538,0.84066,0.80737,0.76616,0.71822,0.66447,0.60601,0.54439,0.48081,0.41653,0.35317,0.29157,0.23323,0.17931,0.13067,0.08858,0.05350,0.02606,0.00692,-0.00376,-0.00580,0.00104,0.01645,0.04033,0.07237,0.11183
1,1,1,6,0.91465,0.93171,0.95431,0.98200,1.01403,1.04985,1.08842,1.12897,1.17055,1.21206,1.25272,1.29142,1.32716,1.35912,1.38628,1.40813,1.42409,1.43363,1.43652,1.43244,1.42132,1.40309,1.37800,1.34654,1.30893,1.26584,1.21790,1.16544,1.10933,1.04998,0.98800,0.92413,0.85890,0.79307,0.72696,0.66127,0.59632,0.53244,0.47028,0.40999,0.35207,0.29678,0.24458,0.19580,0.15077,0.10995,0.07375,0.04273,0.01721,-0.00218,-0.01509,-0.02127,-0.02019,-0.01136,0.00533,0.03016,0.06313,0.10412,0.15295,0.20927,0.27277,0.34256,0.41795,0.49798,0.58155,0.66767,0.75479,0.84175,0.92722,1.00959,1.08786,1.16083,1.22738,1.28646,1.33744,1.37946,1.41224,1.43566,1.44981,1.45471,1.45086,1.43886,1.41916,1.39316,1.36140,1.32492,1.28503,1.24254,1.19888,1.15496,1.11190,1.07072,1.03230,0.99750,0.96718,0.94183,0.92188,0.90802,0.90019,0.89869,0.90357
1,1,1,7,0.13683,0.17767,0.21610,0.25108,0.28152,0.30695,0.32666,0.34025,0.34798,0.34978,0.34611,0.33761,0.32487,0.30854,0.28946,0.26836,0.24599,0.22289,0.19977,0.17702,0.15502,0.13396,0.11404,0.09538,0.07761,0.06087,0.04481,0.02932,0.01425,-0.00053,-0.01496,-0.02921,-0.04296,-0.05613,-0.06845,-0.07958,-0.08902,-0.09625,-0.10081,-0.10205,-0.09960,-0.09285,-0.08128,-0.06452,-0.04216,-0.01402,0.01990,0.05970,0.10514,0.15595,0.21168,0.27180,0.33558,0.40226,0.47112,0.54122,0.61146,0.68117,0.74905,0.81415,0.87575,0.93250,0.98360,1.02839,1.06581,1.09532,1.11663,1.12891,1.13197,1.12576,1.10986,1.08448,1.04993,1.00648,0.95497,0.89578,0.82996,0.75847,0.68233,0.60298,0.52164,0.43986,0.35897,0.28058,0.20615,0.13705,0.07444,0.01937,-0.02700,-0.06410,-0.09150,-0.10874,-0.11618,-0.11410,-0.10298,-0.08354,-0.05692,-0.02448,0.01273,0.05287,0.09467
1,1,1,8,0.84772,0.80207,0.75150,0.69700,0.63950,0.57981,0.51862,0.45664,0.39428,0.33188,0.26988,0.20841,0.14789,0.08848,0.03046,-0.02582,-0.08001,-0.13177,-0.18046,-0.22576,-0.26690,-0.30328,-0.33451,-0.35979,-0.37891,-0.39157,-0.39733,-0.39631,-0.38868,-0.37443,-0.35468,-0.32998,-0.30143,-0.27064,-0.23880,-0.20770,-0.17909,-0.15463,-0.13610,-0.12531,-0.12356,-0.13239,-0.15291,-0.18578,-0.23162,-0.29037,-0.36175,-0.44524,-0.53992,-0.64439,-0.75714,-0.87619,-0.99940,-1.12479,-1.25000,-1.37297,-1.49140,-1.60308,-1.70622,-1.79878,-1.87941,-1.94666,-1.99941,-2.03706,-2.05874,-2.06432,-2.05363,-2.02654,-1.98370,-1.92525,-1.85197,-1.76483,-1.66458,-1.55244,-1.42959,-1.29746,-1.15727,-1.01044,-0.85886,-0.70384,-0.54747,-0.39142,-0.23732,-0.08713,0.05786,0.19582,0.32523,0.44492,0.55372,0.65052,0.73487,0.80601,0.86383,0.90828,0.93941,0.95810,0.96445,0.95964,0.94460,0.92006,0.88746
1,1,1,9,-0.84986,-0.90753,-0.95851,-1.00238,-1.03790,-1.06413,-1.08090,-1.08736,-1.08350,-1.06930,-1.04467,-1.01008,-0.96586,-0.91283,-0.85168,-0.78328,-0.70865,-0.62883,-0.54515,-0.45875,-0.37101,-0.28326,-0.19684,-0.11309,-0.03347,0.04078,0.10856,0.16847,0.21975,0.26141,0.29275,0.31331,0.32274,0.32121,0.30865,0.28567,0.25279,0.21091,0.16100,0.10444,0.04268,-0.02280,-0.09026,-0.15827,-0.22496,-0.28895,-0.34850,-0.40225,-0.44903,-0.48767,-0.51754,-0.53792,-0.54857,-0.54936,-0.54056,-0.52253,-0.49591,-0.46150,-0.42051,-0.37393,-0.32302,-0.26922,-0.21360,-0.15744,-0.10208,-0.04862,0.00207,0.04894,0.09157,0.12920,0.16175,0.18895,0.21076,0.22736,0.23895,0.24568,0.24790,0.24609,0.24023,0.23082,0.21790,0.20148,0.18162,0.15835,0.13137,0.10064,0.06607,0.02713,-0.01599,-0.06359,-0.11576,-0.17230,-0.23292,-0.29730,-0.36486,-0.43471,-0.50627,-0.57834,-0.64993,-0.71997,-0.78692
1,1,2,5,-0.04952,-0.04743,-0.03913,-0.02506,-0.00583,0.01778,0.04484,0.07461,0.10591,0.13775,0.16913,0.19865,0.22547,0.24855,0.26718,0.28074,0.28860,0.29044,0.28634,0.27628,0.26079,0.24051,0.21607,0.18837,0.15855,0.12803,0.09781,0.06946,0.04421,0.02332,0.00800,-0.00087,-0.00231,0.00417,0.01882,0.04199,0.07343,0.11247,0.15883,0.21140,0.26908,0.33080,0.39529,0.46130,0.52742,0.59263,0.65569,0.71556,0.77143,0.82272,0.86883,0.90953,0.94483,0.97449,0.99901,1.01845,1.03343,1.04445,1.05170,1.05589,1.05705,1.05580,1.05255,1.04745,1.04080,1.03271,1.02314,1.01218,0.99999,0.98635,0.97126,0.95476,0.93655,0.91661,0.89500,0.87144,0.84599,0.81857,0.78905,0.75747,0.72366,0.68766,0.64947,0.60906,0.56658,0.52217,0.47611,0.42871,0.38049,0.33179,0.28321,0.23549,0.18902,0.14488,0.10371,0.06609,0.03297,0.00477,-0.01789,-0.03469,-0.04527
1,1,2,6,-0.10238,-0.22254,-0.34252,-0.46019,-0.57361,-0.68088,-0.78011,-0.86950,-0.94738,-1.01227,-1.06286,-1.09804,-1.11714,-1.11961,-1.10498,-1.07349,-1.02522,-0.96041,-0.88016,-0.78495,-0.67608,-0.55479,-0.42222,-0.28016,-0.12980,0.02714,0.18898,0.35426,0.52145,0.68914,0.85611,1.02129,1.18351,1.34185,1.49560,1.64413,1.78696,1.92377,2.05417,2.17802,2.29510,2.40531,2.50847,2.60441,2.69313,2.77420,2.84748,2.91254,2.96897,3.01632,3.05409,3.08178,3.09890,3.10494,3.09965,3.08272,3.05372,3.01284,2.96016,2.89592,2.82094,2.73577,2.64141,2.53916,2.43020,2.31628,2.19890,2.07971,1.96045,1.84293,1.72860,1.61918,1.51633,1.42070,1.33372,1.25588,1.18747,1.12894,1.07974,1.03949,1.00735,0.98211,0.96272,0.94759,0.93509,0.92347,0.91097,0.89607,0.87692,0.85214,0.82043,0.78049,0.73165,0.67337,0.60536,0.52775,0.44065,0.34492,0.24139,0.13131,0.01618
1,1,2,7,-0.26807,-0.17679,-0.08751,-0.00090,0.08228,0.16150,0.23667,0.30726,0.37343,0.43517,0.49276,0.54645,0.59678,0.64426,0.68940,0.73302,0.77544,0.81736,0.85922,0.90152,0.94475,0.98892,1.03410,1.08021,1.12687,1.17384,1.22054,1.26629,1.31024,1.35147,1.38916,1.42216,1.44958,1.47037,1.48363,1.48883,1.48515,1.47223,1.44998,1.41809,1.37688,1.32701,1.26870,1.20280,1.13042,1.05224,0.96966,0.88383,0.79597,0.70719,0.61856,0.53129,0.44606,0.36378,0.28494,0.20988,0.13905,0.07244,0.01006,-0.04831,-0.10322,-0.15494,-0.20411,-0.25113,-0.29662,-0.34124,-0.38556,-0.43012,-0.47538,-0.52177,-0.56923,-0.61817,-0.66828,-0.71950,-0.77159,-0.82399,-0.87605,-0.92695,-0.97595,-1.02211,-1.06469,-1.10263,-1.13506,-1.16116,-1.17974,-1.19035,-1.19232,-1.18500,-1.16826,-1.14200,-1.10621,-1.06113,-1.00747,-0.94545,-0.87619,-0.80036,-0.71893,-0.63320,-0.54396,-0.45272,-0.36040
1,1,2,8,-0.63067,-0.59539,-0.55739,-0.51709,-0.47469,-0.43042,-0.38439,-0.33681,-0.28779,-0.23730,-0.18582,-0.13316,-0.07952,-0.02506,0.03026,0.08590,0.14157,0.19678,0.25110,0.30393,0.35484,0.40317,0.44820,0.48956,0.52632,0.55815,0.58436,0.60461,0.61888,0.62669,0.62838,0.62397,0.61347,0.59757,0.57678,0.55163,0.52309,0.49194,0.45907,0.42531,0.39147,0.35832,0.32659,0.29678,0.26940,0.24484,0.22312,0.20435,0.18842,0.17501,0.16384,0.15453,0.14665,0.13974,0.13317,0.12655,0.11956,0.11183,0.10297,0.09291,0.08143,0.06857,0.05435,0.03887,0.02205,0.00394,-0.01522,-0.03552,-0.05677,-0.07919,-0.10272,-0.12755,-0.15386,-0.18150,-0.21090,-0.24185,-0.27434,-0.30866,-0.34435,-0.38146,-0.41967,-0.45846,-0.49747,-0.53613,-0.57384,-0.61006,-0.64408,-0.67528,-0.70297,-0.72656,-0.74590,-0.76016,-0.76954,-0.77375,-0.77245,-0.76598,-0.75432,-0.73793,-0.71698,-0.69187,-0.66303
1,1,2,9,1.09409,1.05684,1.01661,0.97469,0.93255,0.89146,0.85284,0.81826,0.78877,0.76566,0.74982,0.74180,0.74237,0.75146,0.76929,0.79561,0.82958,0.87078,0.91801,0.97018,1.02615,1.08438,1.14344,1.20214,1.25888,1.31236,1.36146,1.40498,1.44202,1.47199,1.49444,1.50903,1.51573,1.51463,1.50599,1.49036,1.46828,1.44061,1.40838,1.37233,1.33361,1.29308,1.25171,1.21046,1.17007,1.13153,1.09531,1.06181,1.03176,1.00517,0.98229,0.96301,0.94711,0.93441,0.92443,0.91698,0.91130,0.90695,0.90335,0.89994,0.89630,0.89183,0.88618,0.87904,0.87028,0.85992,0.84811,0.83508,0.82098,0.80637,0.79164,0.77745,0.76458,0.75354,0.74521,0.73992,0.73855,0.74141,0.74888,0.76133,0.77855,0.80054,0.82695,0.85713,0.89056,0.92651,0.96402,1.00223,1.03997,1.07605,1.10938,1.13896,1.16366,1.18277,1.19569,1.20169,1.20057,1.19249,1.17714,1.15521,1.12733
1,1,3,5,-0.82523,-0.80672,-0.79407,-0.78754,-0.78730,-0.79361,-0.80636,-0.82561,-0.85123,-0.88294,-0.92065,-0.96381,-1.01218,-1.06530,-1.12262,-1.18388,-1.24851,-1.31609,-1.38628,-1.45861,-1.53240,-1.60713,-1.68220,-1.75683,-1.83056,-1.90268,-1.97232,-2.03880,-2.10113,-2.15864,-2.21046,-2.25567,-2.29356,-2.32318,-2.34386,-2.35505,-2.35618,-2.34694,-2.32713,-2.29664,-2.25583,-2.20486,-2.14434,-2.07515,-1.99802,-1.91423,-1.82485,-1.73148,-1.63556,-1.53851,-1.44214,-1.34786,-1.25704,-1.17129,-1.09170,-1.01958,-0.95567,-0.90075,-0.85553,-0.81999,-0.79452,-0.77877,-0.77261,-0.77550,-0.78672,-0.80556,-0.83119,-0.86256,-0.89861,-0.93855,-0.98095,-1.02502,-1.06967,-1.11387,-1.15685,-1.19757,-1.23545,-1.26962,-1.29949,-1.32464,-1.34446,-1.35872,-1.36717,-1.36966,-1.36608,-1.35660,-1.34137,-1.32064,-1.29492,-1.26459,-1.23046,-1.19310,-1.15330,-1.11208,-1.06998,-1.02797,-0.98691,-0.94766,-0.91104,-0.87792,-0.84916
