A,B,C,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,2,1,0.11479,0.14644,0.18087,0.21803,0.25802,0.30081,0.34613,0.39402,0.44438,0.49704,0.55208,0.60911,0.66802,0.72839,0.79020,0.85319,0.91688,0.98121,1.04558,1.10980,1.17357,1.23657,1.29822,1.35838,1.41675,1.47296,1.52663,1.57764,1.62570,1.67045,1.71160,1.74915,1.78283,1.81254,1.83795,1.85921,1.87616,1.88870,1.89692,1.90059,1.89973,1.89438,1.88463,1.87055,1.85213,1.82955,1.80288,1.77214,1.73764,1.69936,1.65756,1.61253,1.56436,1.51334,1.45975,1.40373,1.34564,1.28580,1.22433,1.16169,1.09827,1.03415,0.96979,0.90546,0.84166,0.77853,0.71635,0.65537,0.59585,0.53823,0.48247,0.42899,0.37793,0.32935,0.28347,0.24023,0.19981,0.16241,0.12800,0.09661,0.06829,0.04277,0.02032,0.00074,-0.01590,-0.02965,-0.04059,-0.04879,-0.05425,-0.05693,-0.05701,-0.05445,-0.04934,-0.04154,-0.03121,-0.01837,-0.00284,0.01537,0.03617,0.05962,0.08582
0,2,1,-1.20555,-1.15177,-1.09800,-1.04472,-0.99213,-0.94043,-0.88992,-0.84074,-0.79298,-0.74663,-0.70174,-0.65848,-0.61688,-0.57683,-0.53836,-0.50135,-0.46588,-0.43199,-0.39945,-0.36839,-0.33867,-0.31037,-0.28339,-0.25771,-0.23341,-0.21051,-0.18884,-0.16846,-0.14933,-0.13143,-0.11481,-0.09947,-0.08539,-0.07235,-0.06055,-0.05002,-0.04062,-0.03238,-0.02545,-0.01982,-0.01537,-0.01225,-0.01050,-0.01032,-0.01182,-0.01502,-0.02022,-0.02741,-0.03685,-0.04880,-0.06344,-0.08093,-0.10141,-0.12532,-0.15234,-0.18300,-0.21731,-0.25520,-0.29693,-0.34251,-0.39161,-0.44432,-0.50041,-0.55968,-0.62181,-0.68654,-0.75342,-0.82212,-0.89196,-0.96249,-1.03331,-1.10365,-1.17286,-1.24046,-1.30581,-1.36833,-1.42731,-1.48241,-1.53298,-1.57850,-1.61859,-1.65310,-1.68155,-1.70371,-1.71965,-1.72901,-1.73204,-1.72889,-1.71944,-1.70409,-1.68318,-1.65714,-1.62616,-1.59085,-1.55145,-1.50855,-1.46259,-1.41418,-1.36384,-1.31197,-1.25903
0,2,1,1.29266,1.31331,1.33461,1.35595,1.37687,1.39719,1.41638,1.43379,1.44911,1.46188,1.47163,1.47800,1.48065,1.47907,1.47314,1.46255,1.44712,1.42666,1.40132,1.37112,1.33581,1.29596,1.25149,1.20280,1.15027,1.09424,1.03506,0.97332,0.90957,0.84429,0.77819,0.71187,0.64562,0.58029,0.51651,0.45473,0.39561,0.33969,0.28734,0.23914,0.19540,0.15636,0.12256,0.09410,0.07115,0.05405,0.04256,0.03688,0.03707,0.04275,0.05410,0.07054,0.09225,0.11866,0.14948,0.18450,0.22325,0.26508,0.30971,0.35676,0.40567,0.45581,0.50687,0.55830,0.60956,0.66019,0.70973,0.75778,0.80388,0.84769,0.88905,0.92767,0.96306,0.99527,1.02418,1.04974,1.07205,1.09104,1.10682,1.11989,1.13028,1.13828,1.14411,1.14827,1.15111,1.15281,1.15399,1.15507,1.15635,1.15807,1.16057,1.16432,1.16949,1.17623,1.18462,1.19490,1.20701,1.22093,1.23673,1.25409,1.27281
0,2,1,0.16227,0.23399,0.30805,0.38396,0.46066,0.53741,0.61324,0.68745,0.75938,0.82794,0.89273,0.95269,1.00753,1.05662,1.09967,1.13611,1.16589,1.18880,1.20482,1.21385,1.21630,1.21201,1.20175,1.18582,1.16459,1.13886,1.10905,1.07616,1.04072,1.00373,0.96591,0.92780,0.89047,0.85451,0.82076,0.78980,0.76238,0.73870,0.71944,0.70511,0.69551,0.69109,0.69186,0.69764,0.70826,0.72361,0.74312,0.76634,0.79268,0.82162,0.85235,0.88434,0.91649,0.94801,0.97854,1.00676,1.03211,1.05383,1.07122,1.08373,1.09071,1.09166,1.08654,1.07471,1.05615,1.03079,0.99870,0.96020,0.91539,0.86467,0.80876,0.74808,0.68318,0.61506,0.54424,0.47169,0.39825,0.32485,0.25250,0.18180,0.11372,0.04908,-0.01114,-0.06627,-0.11581,-0.15896,-0.19521,-0.22427,-0.24562,-0.25922,-0.26475,-0.26212,-0.25149,-0.23275,-0.20620,-0.17220,-0.13109,-0.08325,-0.02936,0.03008,0.09410
0,2,2,0.55464,0.50604,0.45430,0.39949,0.34191,0.28169,0.21933,0.15532,0.09012,0.02433,-0.04145,-0.10675,-0.17066,-0.23279,-0.29213,-0.34817,-0.40031,-0.44768,-0.48964,-0.52571,-0.55531,-0.57776,-0.59280,-0.59991,-0.59879,-0.58925,-0.57097,-0.54391,-0.50808,-0.46375,-0.41076,-0.34948,-0.28016,-0.20354,-0.11984,-0.02964,0.06625,0.16714,0.27246,0.38119,0.49248,0.60555,0.71924,0.83295,0.94537,1.05601,1.16374,1.26745,1.36666,1.46045,1.54823,1.62921,1.70280,1.76867,1.82647,1.87586,1.91643,1.94826,1.97147,1.98609,1.99244,1.99057,1.98092,1.96416,1.94068,1.91105,1.87610,1.83640,1.79247,1.74530,1.69560,1.64412,1.59169,1.53856,1.48574,1.43346,1.38270,1.33380,1.28679,1.24217,1.20016,1.16071,1.12414,1.08999,1.05837,1.02895,1.00173,0.97613,0.95177,0.92822,0.90500,0.88182,0.85811,0.83349,0.80735,0.77932,0.74912,0.71631,0.68064,0.64181,0.59995
0,2,2,-0.90967,-0.87072,-0.82681,-0.77811,-0.72487,-0.66726,-0.60569,-0.54009,-0.47103,-0.39870,-0.32337,-0.24540,-0.16529,-0.08312,0.00081,0.08602,0.17224,0.25912,0.34625,0.43340,0.52047,0.60705,0.69248,0.77691,0.85964,0.94059,1.01941,1.09588,1.16980,1.24069,1.30839,1.37259,1.43302,1.48946,1.54169,1.58939,1.63239,1.67029,1.70310,1.73067,1.75278,1.76931,1.78020,1.78536,1.78459,1.77803,1.76563,1.74744,1.72365,1.69424,1.65937,1.61916,1.57418,1.52414,1.46963,1.41074,1.34795,1.28138,1.21142,1.13846,1.06273,0.98462,0.90467,0.82282,0.73968,0.65555,0.57075,0.48550,0.40028,0.31517,0.23057,0.14675,0.06388,-0.01779,-0.09779,-0.17604,-0.25237,-0.32637,-0.39794,-0.46674,-0.53269,-0.59551,-0.65507,-0.71080,-0.76282,-0.81086,-0.85481,-0.89429,-0.92924,-0.95929,-0.98435,-1.00438,-1.01946,-1.02903,-1.03329,-1.03203,-1.02524,-1.01290,-0.99515,-0.97197,-0.94345
0,2,2,-0.31598,-0.24932,-0.18171,-0.11340,-0.04504,0.02297,0.09007,0.15576,0.21919,0.28008,0.33779,0.39179,0.44171,0.48686,0.52704,0.56186,0.59097,0.61410,0.63101,0.64175,0.64617,0.64418,0.63587,0.62136,0.60086,0.57451,0.54267,0.50573,0.46388,0.41735,0.36678,0.31243,0.25476,0.19441,0.13165,0.06669,0.00022,-0.06736,-0.13563,-0.20438,-0.27291,-0.34115,-0.40861,-0.47477,-0.53957,-0.60268,-0.66368,-0.72246,-0.77859,-0.83212,-0.88248,-0.92991,-0.97401,-1.01494,-1.05250,-1.08661,-1.11736,-1.14477,-1.16878,-1.18947,-1.20703,-1.22158,-1.23321,-1.24217,-1.24849,-1.25243,-1.25422,-1.25400,-1.25188,-1.24794,-1.24282,-1.23636,-1.22871,-1.21995,-1.21030,-1.19968,-1.18814,-1.17572,-1.16246,-1.14819,-1.13305,-1.11663,-1.09887,-1.07974,-1.05895,-1.03632,-1.01170,-0.98492,-0.95566,-0.92381,-0.88930,-0.85184,-0.81137,-0.76797,-0.72139,-0.67164,-0.61892,-0.56329,-0.50501,-0.44430,-0.38109
0,2,2,0.60605,0.58769,0.56746,0.54561,0.52204,0.49711,0.47073,0.44304,0.41379,0.38340,0.35174,0.31877,0.28455,0.24912,0.21235,0.17459,0.13560,0.09557,0.05454,0.01260,-0.03011,-0.07339,-0.11712,-0.16100,-0.20481,-0.24820,-0.29096,-0.33282,-0.37346,-0.41282,-0.45039,-0.48605,-0.51958,-0.55070,-0.57939,-0.60555,-0.62874,-0.64912,-0.66653,-0.68101,-0.69275,-0.70167,-0.70787,-0.71153,-0.71265,-0.71140,-0.70790,-0.70235,-0.69487,-0.68549,-0.67442,-0.66172,-0.64738,-0.63169,-0.61450,-0.59606,-0.57625,-0.55506,-0.53242,-0.50820,-0.48256,-0.45543,-0.42667,-0.39632,-0.36401,-0.32997,-0.29441,-0.25714,-0.21818,-0.17766,-0.13556,-0.09208,-0.04745,-0.00174,0.04445,0.09116,0.13803,0.18462,0.23082,0.27631,0.32051,0.36324,0.40407,0.44283,0.47905,0.51280,0.54346,0.57094,0.59509,0.61571,0.63285,0.64654,0.65661,0.66326,0.66639,0.66631,0.66317,0.65703,0.64801,0.63642,0.62238
0,2,2,0.72946,0.78358,0.83562,0.88549,0.93315,0.97814,1.02037,1.05980,1.09637,1.12998,1.16063,1.18845,1.21317,1.23504,1.25424,1.27057,1.28442,1.29591,1.30525,1.31236,1.31752,1.32097,1.32282,1.32319,1.32215,1.31994,1.31659,1.31213,1.30675,1.30036,1.29302,1.28455,1.27492,1.26418,1.25215,1.23872,1.22364,1.20689,1.18828,1.16768,1.14492,1.11971,1.09213,1.06193,1.02909,0.99357,0.95521,0.91413,0.87026,0.82381,0.77492,0.72350,0.67000,0.61452,0.55746,0.49905,0.43952,0.37934,0.31888,0.25867,0.19893,0.14020,0.08304,0.02767,-0.02536,-0.07557,-0.12274,-0.16636,-0.20624,-0.24201,-0.27339,-0.30012,-0.32201,-0.33883,-0.35061,-0.35737,-0.35892,-0.35536,-0.34675,-0.33312,-0.31472,-0.29148,-0.26390,-0.23191,-0.19592,-0.15633,-0.11298,-0.06655,-0.01729,0.03441,0.08840,0.14429,0.20170,0.26016,0.31946,0.37925,0.43929,0.49896,0.55821,0.61655,0.67371
0,2,3,0.53096,0.56926,0.60849,0.64858,0.68963,0.73122,0.77333,0.81588,0.85855,0.90142,0.94430,0.98704,1.02955,1.07167,1.11323,1.15413,1.19445,1.23365,1.27197,1.30894,1.34462,1.37881,1.41148,1.44229,1.47122,1.49820,1.52297,1.54544,1.56552,1.58300,1.59799,1.61019,1.61975,1.62660,1.63057,1.63173,1.63021,1.62583,1.61878,1.60885,1.59637,1.58139,1.56381,1.54375,1.52129,1.49660,1.46975,1.44093,1.41003,1.37741,1.34287,1.30690,1.26927,1.23031,1.19020,1.14874,1.10625,1.06287,1.01875,0.97402,0.92886,0.88339,0.83769,0.79201,0.74666,0.70178,0.65736,0.61386,0.57147,0.53038,0.49066,0.45270,0.41646,0.38233,0.35050,0.32083,0.29373,0.26920,0.24757,0.22877,0.21306,0.20013,0.19037,0.18367,0.18001,0.17960,0.18238,0.18791,0.19662,0.20802,0.22238,0.23941,0.25917,0.28128,0.30586,0.33252,0.36136,0.39201,0.42446,0.45853,0.49421
0,2,3,1.68255,1.66470,1.64136,1.61261,1.57899,1.54068,1.49783,1.45096,1.40034,1.34604,1.28865,1.22834,1.16549,1.10046,1.03346,0.96476,0.89463,0.82324,0.75090,0.67786,0.60413,0.52995,0.45555,0.38103,0.30662,0.23227,0.15843,0.08513,0.01243,-0.05959,-0.13071,-0.20079,-0.26977,-0.33729,-0.40332,-0.46760,-0.53009,-0.59048,-0.64856,-0.70405,-0.75682,-0.80655,-0.85321,-0.89641,-0.93593,-0.97144,-1.00286,-1.02984,-1.05216,-1.06973,-1.08221,-1.08930,-1.09125,-1.08766,-1.07850,-1.06363,-1.04322,-1.01717,-0.98544,-0.94805,-0.90518,-0.85694,-0.80342,-0.74484,-0.68156,-0.61367,-0.54130,-0.46506,-0.38514,-0.30181,-0.21553,-0.12672,-0.03571,0.05722,0.15155,0.24665,0.34218,0.43787,0.53297,0.62715,0.72002,0.81096,0.89971,0.98583,1.06861,1.14778,1.22296,1.29376,1.35972,1.42047,1.47572,1.52546,1.56911,1.60674,1.63830,1.66349,1.68237,1.69488,1.70099,1.70082,1.69463
0,2,3,-0.79960,-0.74673,-0.68821,-0.62428,-0.55538,-0.48166,-0.40372,-0.32200,-0.23699,-0.14924,-0.05907,0.03277,0.12575,0.21929,0.31278,0.40549,0.49714,0.58714,0.67474,0.75953,0.84120,0.91923,0.99325,1.06287,1.12796,1.18849,1.24393,1.29450,1.33999,1.38043,1.41588,1.44641,1.47215,1.49329,1.51008,1.52260,1.53119,1.53610,1.53747,1.53571,1.53075,1.52294,1.51238,1.49927,1.48364,1.46588,1.44566,1.42320,1.39868,1.37187,1.34273,1.31128,1.27764,1.24147,1.20276,1.16153,1.11775,1.07106,1.02173,0.96970,0.91492,0.85738,0.79721,0.73443,0.66926,0.60180,0.53206,0.46041,0.38707,0.31233,0.23643,0.15970,0.08249,0.00504,-0.07207,-0.14856,-0.22410,-0.29825,-0.37074,-0.44089,-0.50846,-0.57317,-0.63462,-0.69230,-0.74591,-0.79515,-0.83960,-0.87904,-0.91330,-0.94193,-0.96475,-0.98164,-0.99226,-0.99668,-0.99464,-0.98609,-0.97108,-0.94956,-0.92154,-0.88715,-0.84648
0,2,3,-0.02203,0.00072,0.02696,0.05643,0.08952,0.12629,0.16690,0.21126,0.25975,0.31216,0.36880,0.42964,0.49448,0.56342,0.63633,0.71302,0.79336,0.87708,0.96395,1.05345,1.14535,1.23905,1.33429,1.43016,1.52632,1.62210,1.71690,1.80993,1.90076,1.98860,2.07271,2.15253,2.22737,2.29677,2.36001,2.41672,2.46640,2.50876,2.54332,2.56996,2.58847,2.59865,2.60073,2.59454,2.58024,2.55805,2.52808,2.49077,2.44643,2.39554,2.33852,2.27590,2.20801,2.13564,2.05929,1.97945,1.89667,1.81160,1.72457,1.63635,1.54735,1.45810,1.36907,1.28077,1.19345,1.10754,1.02341,0.94140,0.86175,0.78476,0.71044,0.63932,0.57130,0.50653,0.44512,0.38716,0.33272,0.28175,0.23428,0.19020,0.14964,0.11234,0.07841,0.04765,0.01999,-0.00463,-0.02622,-0.04484,-0.06063,-0.07373,-0.08403,-0.09174,-0.09685,-0.09942,-0.09921,-0.09641,-0.09095,-0.08279,-0.07191,-0.05827,-0.04165
0,2,3,0.39773,0.39831,0.40181,0.40822,0.41721,0.42857,0.44186,0.45678,0.47288,0.48972,0.50693,0.52380,0.54021,0.55550,0.56917,0.58104,0.59060,0.59782,0.60235,0.60411,0.60311,0.59925,0.59284,0.58389,0.57292,0.56017,0.54587,0.53033,0.51431,0.49800,0.48191,0.46655,0.45226,0.43950,0.42866,0.41992,0.41362,0.41002,0.40915,0.41103,0.41560,0.42309,0.43295,0.44541,0.46027,0.47705,0.49567,0.51578,0.53681,0.55882,0.58129,0.60399,0.62674,0.64905,0.67053,0.69120,0.71098,0.72966,0.74693,0.76287,0.77738,0.79039,0.80208,0.81224,0.82109,0.82857,0.83452,0.83910,0.84247,0.84463,0.84552,0.84507,0.84333,0.84020,0.83563,0.82958,0.82195,0.81286,0.80225,0.78990,0.77603,0.76046,0.74322,0.72456,0.70456,0.68317,0.66063,0.63738,0.61347,0.58930,0.56509,0.54125,0.51813,0.49612,0.47555,0.45674,0.44024,0.42617,0.41472,0.40593,0.40027
1,0,0,-0.29091,-0.28025,-0.26482,-0.24451,-0.21972,-0.19040,-0.15676,-0.11902,-0.07729,-0.03173,0.01729,0.06959,0.12484,0.18290,0.24346,0.30622,0.37084,0.43715,0.50468,0.57328,0.64252,0.71229,0.78207,0.85176,0.92095,0.98925,1.05660,1.12268,1.18736,1.25024,1.31121,1.37014,1.42682,1.48101,1.53293,1.58214,1.62879,1.67262,1.71372,1.75190,1.78714,1.81938,1.84875,1.87500,1.89815,1.91819,1.93500,1.94861,1.95896,1.96583,1.96944,1.96941,1.96604,1.95892,1.94821,1.93383,1.91554,1.89367,1.86784,1.83817,1.80470,1.76738,1.72626,1.68151,1.63303,1.58101,1.52559,1.46702,1.40542,1.34117,1.27437,1.20531,1.13413,1.06145,0.98738,0.91237,0.83679,0.76085,0.68511,0.60983,0.53523,0.46209,0.39055,0.32105,0.25387,0.18938,0.12785,0.06961,0.01488,-0.03601,-0.08290,-0.12540,-0.16361,-0.19731,-0.22622,-0.25034,-0.26952,-0.28364,-0.29296,-0.29737,-0.29663
1,0,0,-1.65619,-1.59586,-1.52772,-1.45179,-1.36859,-1.27839,-1.18170,-1.07897,-0.97080,-0.85802,-0.74141,-0.62160,-0.49946,-0.37606,-0.25227,-0.12884,-0.00677,0.11298,0.22959,0.34215,0.45007,0.55217,0.64802,0.73673,0.81791,0.89098,0.95561,1.01131,1.05783,1.09486,1.12240,1.14043,1.14885,1.14785,1.13755,1.11817,1.09023,1.05381,1.00945,0.95768,0.89887,0.83360,0.76251,0.68630,0.60557,0.52107,0.43342,0.34341,0.25156,0.15853,0.06496,-0.02832,-0.12070,-0.21164,-0.30068,-0.38732,-0.47115,-0.55169,-0.62879,-0.70214,-0.77163,-0.83720,-0.89887,-0.95664,-1.01036,-1.06055,-1.10731,-1.15090,-1.19174,-1.23003,-1.26598,-1.30015,-1.33296,-1.36457,-1.39545,-1.42593,-1.45608,-1.48618,-1.51629,-1.54647,-1.57679,-1.60718,-1.63756,-1.66774,-1.69732,-1.72591,-1.75325,-1.77884,-1.80214,-1.82264,-1.83988,-1.85324,-1.86188,-1.86554,-1.86363,-1.85543,-1.84069,-1.81891,-1.78973,-1.75303,-1.70857
1,0,0,-0.28625,-0.24962,-0.21142,-0.17166,-0.13075,-0.08890,-0.04619,-0.00277,0.04098,0.08514,0.12967,0.17424,0.21884,0.26327,0.30755,0.35161,0.39535,0.43881,0.48182,0.52451,0.56716,0.60948,0.65159,0.69343,0.73529,0.77705,0.81893,0.86075,0.90250,0.94434,0.98629,1.02794,1.06965,1.11105,1.15213,1.19266,1.23245,1.27126,1.30878,1.34472,1.37869,1.41034,1.43939,1.46539,1.48806,1.50685,1.52147,1.53160,1.53694,1.53712,1.53170,1.52078,1.50405,1.48149,1.45283,1.41825,1.37785,1.33178,1.28024,1.22332,1.16157,1.09543,1.02508,0.95116,0.87423,0.79471,0.71338,0.63057,0.54721,0.46381,0.38087,0.29911,0.21913,0.14145,0.06642,-0.00531,-0.07332,-0.13724,-0.19683,-0.25157,-0.30151,-0.34652,-0.38629,-0.42088,-0.45016,-0.47439,-0.49358,-0.50767,-0.51694,-0.52133,-0.52125,-0.51693,-0.50852,-0.49621,-0.48028,-0.46087,-0.43836,-0.41286,-0.38470,-0.35405,-0.32108
1,0,0,1.60264,1.60253,1.60362,1.60630,1.61085,1.61760,1.62676,1.63841,1.65232,1.66864,1.68705,1.70732,1.72922,1.75227,1.77595,1.79988,1.82323,1.84574,1.86660,1.88520,1.90087,1.91316,1.92123,1.92483,1.92338,1.91632,1.90349,1.88462,1.85948,1.82812,1.79036,1.74642,1.69648,1.64096,1.58025,1.51468,1.44477,1.37118,1.29467,1.21577,1.13543,1.05430,0.97309,0.89265,0.81368,0.73673,0.66277,0.59225,0.52576,0.46393,0.40733,0.35641,0.31143,0.27266,0.24042,0.21492,0.19603,0.18385,0.17866,0.18007,0.18810,0.20257,0.22330,0.24995,0.28200,0.31937,0.36154,0.40815,0.45861,0.51256,0.56950,0.62874,0.68989,0.75242,0.81573,0.87942,0.94272,1.00524,1.06633,1.12565,1.18264,1.23677,1.28794,1.33563,1.37962,1.41971,1.45572,1.48770,1.51538,1.53900,1.55865,1.57451,1.58675,1.59583,1.60204,1.60565,1.60727,1.60737,1.60661,1.60514,1.60359
1,0,0,-1.71801,-1.73739,-1.74934,-1.75431,-1.75194,-1.74243,-1.72584,-1.70241,-1.67226,-1.63572,-1.59324,-1.54506,-1.49159,-1.43339,-1.37122,-1.30535,-1.23644,-1.16509,-1.09213,-1.01796,-0.94344,-0.86913,-0.79571,-0.72379,-0.65378,-0.58614,-0.52175,-0.46080,-0.40367,-0.35061,-0.30174,-0.25751,-0.21783,-0.18261,-0.15198,-0.12563,-0.10332,-0.08479,-0.06977,-0.05783,-0.04848,-0.04157,-0.03638,-0.03246,-0.02926,-0.02659,-0.02397,-0.02100,-0.01730,-0.01272,-0.00693,0.00008,0.00852,0.01824,0.02921,0.04139,0.05448,0.06824,0.08233,0.09632,0.10990,0.12260,0.13394,0.14358,0.15082,0.15532,0.15652,0.15409,0.14758,0.13643,0.12059,0.09980,0.07379,0.04223,0.00530,-0.03688,-0.08443,-0.13707,-0.19473,-0.25699,-0.32363,-0.39403,-0.46787,-0.54451,-0.62360,-0.70427,-0.78599,-0.86817,-0.95010,-1.03111,-1.11077,-1.18811,-1.26262,-1.33381,-1.40074,-1.46321,-1.52078,-1.57273,-1.61873,-1.65844,-1.69160
1,0,1,0.76866,0.80228,0.83825,0.87616,0.91605,0.95753,1.00034,1.04449,1.08950,1.13521,1.18134,1.22749,1.27352,1.31893,1.36363,1.40730,1.44987,1.49084,1.52969,1.56665,1.60133,1.63337,1.66315,1.69022,1.71460,1.73624,1.75504,1.77128,1.78498,1.79620,1.80512,1.81188,1.81657,1.81958,1.82117,1.82164,1.82108,1.81960,1.81757,1.81510,1.81230,1.80931,1.80642,1.80342,1.80042,1.79735,1.79400,1.79042,1.78671,1.78233,1.77719,1.77107,1.76362,1.75474,1.74410,1.73171,1.71714,1.70039,1.68118,1.65930,1.63477,1.60752,1.57773,1.54516,1.51002,1.47246,1.43274,1.39099,1.34743,1.30243,1.25626,1.20923,1.16161,1.11390,1.06656,1.01976,0.97400,0.92971,0.88698,0.84632,0.80789,0.77199,0.73903,0.70898,0.68235,0.65889,0.63904,0.62263,0.60996,0.60115,0.59590,0.59443,0.59675,0.60265,0.61209,0.62491,0.64113,0.66078,0.68353,0.70907,0.73754
1,0,1,0.24607,0.19798,0.14799,0.09644,0.04384,-0.00945,-0.06299,-0.11634,-0.16898,-0.22044,-0.27042,-0.31837,-0.36415,-0.40711,-0.44671,-0.48299,-0.51555,-0.54415,-0.56842,-0.58860,-0.60432,-0.61564,-0.62274,-0.62532,-0.62351,-0.61760,-0.60767,-0.59410,-0.57705,-0.55675,-0.53354,-0.50772,-0.47953,-0.44938,-0.41758,-0.38464,-0.35083,-0.31631,-0.28140,-0.24650,-0.21186,-0.17768,-0.14410,-0.11154,-0.08014,-0.04980,-0.02077,0.00685,0.03304,0.05798,0.08146,0.10344,0.12423,0.14372,0.16199,0.17926,0.19559,0.21130,0.22641,0.24090,0.25500,0.26895,0.28277,0.29661,0.31052,0.32471,0.33909,0.35379,0.36874,0.38422,0.39995,0.41594,0.43226,0.44869,0.46523,0.48161,0.49769,0.51344,0.52851,0.54277,0.55586,0.56785,0.57822,0.58684,0.59358,0.59796,0.59991,0.59915,0.59551,0.58881,0.57890,0.56565,0.54888,0.52873,0.50498,0.47771,0.44706,0.41289,0.37552,0.33498,0.29178
1,0,1,-1.08072,-1.03757,-0.98808,-0.93231,-0.87064,-0.80357,-0.73115,-0.65413,-0.57298,-0.48812,-0.40022,-0.30993,-0.21794,-0.12484,-0.03109,0.06252,0.15549,0.24733,0.33736,0.42529,0.51055,0.59277,0.67182,0.74721,0.81889,0.88670,0.95056,1.01049,1.06642,1.11836,1.16625,1.21022,1.25056,1.28713,1.32017,1.34986,1.37604,1.39896,1.41852,1.43497,1.44806,1.45787,1.46443,1.46755,1.46723,1.46324,1.45562,1.44408,1.42870,1.40917,1.38558,1.35759,1.32525,1.28883,1.24798,1.20291,1.15356,1.10015,1.04268,0.98160,0.91700,0.84911,0.77827,0.70481,0.62893,0.55120,0.47179,0.39118,0.30976,0.22767,0.14548,0.06340,-0.01822,-0.09907,-0.17896,-0.25742,-0.33442,-0.40964,-0.48285,-0.55374,-0.62235,-0.68824,-0.75122,-0.81128,-0.86782,-0.92106,-0.97036,-1.01567,-1.05659,-1.09298,-1.12454,-1.15095,-1.17184,-1.18711,-1.19631,-1.19950,-1.19620,-1.18641,-1.17008,-1.14697,-1.11724
1,0,1,0.64607,0.56995,0.49524,0.42312,0.35390,0.28824,0.22676,0.17010,0.11881,0.07328,0.03391,0.00096,-0.02534,-0.04482,-0.05774,-0.06390,-0.06366,-0.05732,-0.04502,-0.02734,-0.00479,0.02233,0.05330,0.08752,0.12452,0.16351,0.20409,0.24538,0.28685,0.32831,0.36907,0.40872,0.44699,0.48355,0.51817,0.55081,0.58139,0.60988,0.63630,0.66086,0.68371,0.70499,0.72494,0.74391,0.76200,0.77959,0.79687,0.81425,0.83194,0.85015,0.86907,0.88875,0.90948,0.93136,0.95450,0.97887,1.00449,1.03148,1.05980,1.08912,1.11960,1.15098,1.18310,1.21584,1.24926,1.28278,1.31641,1.34975,1.38247,1.41451,1.44541,1.47512,1.50318,1.52942,1.55317,1.57433,1.59269,1.60781,1.61933,1.62709,1.63072,1.63001,1.62470,1.61438,1.59884,1.57836,1.55260,1.52157,1.48525,1.44357,1.39689,1.34541,1.28933,1.22879,1.16433,1.09635,1.02541,0.95187,0.87663,0.80013,0.72309
1,0,1,-1.40939,-1.41403,-1.41552,-1.41375,-1.40878,-1.40077,-1.38965,-1.37547,-1.35831,-1.33852,-1.31592,-1.29053,-1.26250,-1.23203,-1.19914,-1.16397,-1.12645,-1.08689,-1.04542,-1.00195,-0.95684,-0.91026,-0.86236,-0.81338,-0.76358,-0.71316,-0.66239,-0.61173,-0.56136,-0.51186,-0.46331,-0.41634,-0.37119,-0.32813,-0.28753,-0.24986,-0.21521,-0.18399,-0.15621,-0.13221,-0.11216,-0.09612,-0.08399,-0.07591,-0.07141,-0.07075,-0.07358,-0.07984,-0.08910,-0.10106,-0.11551,-0.13205,-0.15020,-0.16982,-0.19043,-0.21186,-0.23377,-0.25578,-0.27803,-0.30002,-0.32176,-0.34293,-0.36388,-0.38445,-0.40461,-0.42440,-0.44430,-0.46411,-0.48415,-0.50442,-0.52526,-0.54703,-0.56972,-0.59343,-0.61856,-0.64496,-0.67278,-0.70196,-0.73269,-0.76511,-0.79873,-0.83355,-0.86959,-0.90647,-0.94383,-0.98170,-1.01957,-1.05743,-1.09453,-1.13083,-1.16621,-1.20020,-1.23224,-1.26238,-1.29040,-1.31601,-1.33880,-1.35895,-1.37616,-1.39046,-1.40157
