A,B,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
1,4,1.78157,1.80351,1.80712,1.78746,1.74021,1.66239,1.55281,1.41241,1.24484,1.05620,0.85408,0.64772,0.44777,0.26436,0.10692,-0.01703,-0.10276,-0.14848,-0.15612,-0.13003,-0.07772,-0.00776,0.07105,0.14940,0.22020,0.27892,0.32202,0.34946,0.36235,0.36358,0.35695,0.34643,0.33586,0.32865,0.32715,0.33404,0.35007,0.37633,0.41209,0.45640,0.50740,0.56197,0.61680,0.66727,0.70988,0.74086,0.75687,0.75685,0.74128,0.71252,0.67457,0.63335,0.59601,0.56969,0.56149,0.57711,0.61996,0.69124,0.78864,0.90700,1.03830,1.17391,1.30244,1.41386,1.49871,1.54964,1.56236,1.53566,1.47183,1.37586,1.25585,1.12097,0.98155,0.84718,0.72770,0.62920,0.55700,0.51321,0.49806,0.50954,0.54401,0.59713,0.66376,0.73936,0.81976,0.90133,0.98110,1.05746,1.12886,1.19482,1.25557,1.31122,1.36283,1.41195,1.45979,1.50711,1.55534,1.60476,1.65440,1.70264,1.74615
1,4,1.26959,1.33010,1.36534,1.37666,1.36684,1.33962,1.29801,1.24624,1.18684,1.12191,1.05254,0.98034,0.90502,0.82665,0.74566,0.66402,0.58263,0.50406,0.43151,0.36807,0.31717,0.28282,0.26844,0.27669,0.30987,0.36892,0.45374,0.56221,0.69096,0.83452,0.98654,1.13888,1.28288,1.41016,1.51299,1.58509,1.62267,1.62434,1.59143,1.52795,1.44030,1.33580,1.22248,1.10823,0.99982,0.90184,0.81729,0.74663,0.68876,0.64113,0.60027,0.56303,0.52627,0.48811,0.44728,0.40320,0.35697,0.30958,0.26244,0.21761,0.17698,0.14221,0.11495,0.09754,0.09247,0.10073,0.12388,0.16306,0.21766,0.28565,0.36407,0.44738,0.52871,0.60083,0.65564,0.68651,0.68780,0.65703,0.59439,0.50314,0.38936,0.26128,0.12841,0.00138,-0.11119,-0.20088,-0.26230,-0.29128,-0.28698,-0.24920,-0.18066,-0.08450,0.03512,0.17354,0.32499,0.48392,0.64444,0.80018,0.94546,1.07483,1.18396
1,4,0.81793,0.81399,0.77765,0.70826,0.60809,0.48166,0.33609,0.17957,0.02087,-0.13064,-0.26687,-0.38091,-0.46678,-0.52074,-0.54070,-0.52603,-0.47790,-0.39898,-0.29357,-0.16703,-0.02594,0.12225,0.27004,0.40907,0.53243,0.63396,0.70873,0.75426,0.76934,0.75500,0.71368,0.64884,0.56418,0.46329,0.34966,0.22607,0.09481,-0.04225,-0.18273,-0.32368,-0.46143,-0.59138,-0.70878,-0.80771,-0.88322,-0.93088,-0.94736,-0.93108,-0.88195,-0.80283,-0.69665,-0.56871,-0.42504,-0.27197,-0.11638,0.03583,0.17856,0.30687,0.41695,0.50566,0.57088,0.61206,0.62944,0.62353,0.59681,0.55151,0.49044,0.41751,0.33655,0.25254,0.16985,0.09398,0.02928,-0.01961,-0.04937,-0.05798,-0.04470,-0.01098,0.04071,0.10557,0.17833,0.25249,0.32172,0.38129,0.42641,0.45489,0.46635,0.46266,0.44762,0.42660,0.40524,0.39027,0.38696,0.39952,0.42985,0.47744,0.53906,0.60929,0.68044,0.74438,0.79296
1,5,-0.47268,-0.51072,-0.56441,-0.62792,-0.69445,-0.75681,-0.80844,-0.84414,-0.86089,-0.85800,-0.83717,-0.80240,-0.75952,-0.71495,-0.67487,-0.64523,-0.63039,-0.63316,-0.65464,-0.69444,-0.75100,-0.82128,-0.90275,-0.99172,-1.08476,-1.17872,-1.27007,-1.35581,-1.43389,-1.50112,-1.55648,-1.59874,-1.62778,-1.64377,-1.64823,-1.64275,-1.62892,-1.60810,-1.58102,-1.54790,-1.50818,-1.46018,-1.40176,-1.33099,-1.24613,-1.14733,-1.03543,-0.91448,-0.78985,-0.66954,-0.56267,-0.48001,-0.43154,-0.42674,-0.47222,-0.57207,-0.72632,-0.93105,-1.17862,-1.45790,-1.75575,-2.05869,-2.35236,-2.62468,-2.86617,-3.07007,-3.23339,-3.35594,-3.44068,-3.49196,-3.51550,-3.51762,-3.50431,-3.47988,-3.44845,-3.41193,-3.37104,-3.32527,-3.27255,-3.21058,-3.13648,-3.04726,-2.94069,-2.81560,-2.67166,-2.50957,-2.33211,-2.14238,-1.94536,-1.74555,-1.54794,-1.35685,-1.17680,-1.01132,-0.86366,-0.73595,-0.63051,-0.54885,-0.49221,-0.46091,-0.45509
1,5,-1.59366,-1.57184,-1.56220,-1.56674,-1.58486,-1.61494,-1.65296,-1.69416,-1.73263,-1.76271,-1.77912,-1.77765,-1.75604,-1.71393,-1.65216,-1.57393,-1.48372,-1.38624,-1.28650,-1.18918,-1.09849,-1.01671,-0.94608,-0.88750,-0.84074,-0.80471,-0.77805,-0.75871,-0.74446,-0.73201,-0.71810,-0.69868,-0.67009,-0.62817,-0.56985,-0.49274,-0.39661,-0.28275,-0.15489,-0.01833,0.11999,0.25174,0.36895,0.46350,0.52991,0.56383,0.56366,0.53033,0.46714,0.37915,0.27388,0.15880,0.04180,-0.06868,-0.16603,-0.24488,-0.30201,-0.33627,-0.34905,-0.34389,-0.32652,-0.30467,-0.28718,-0.28250,-0.29982,-0.34626,-0.42675,-0.54390,-0.69671,-0.88145,-1.09033,-1.31391,-1.54057,-1.75820,-1.95457,-2.12054,-2.24835,-2.33452,-2.37856,-2.38393,-2.35697,-2.30579,-2.23903,-2.16546,-2.09265,-2.02645,-1.97075,-1.92718,-1.89542,-1.87406,-1.86035,-1.85134,-1.84335,-1.83353,-1.81900,-1.79876,-1.77167,-1.73860,-1.70109,-1.66195,-1.62470
1,5,-0.15552,-0.15509,-0.13018,-0.08054,-0.00755,0.08620,0.19672,0.32008,0.45223,0.58970,0.72847,0.86582,0.99968,1.12769,1.24907,1.36179,1.46406,1.55407,1.62852,1.68393,1.71713,1.72456,1.70444,1.65599,1.58087,1.48348,1.37062,1.25136,1.13574,1.03416,0.95640,0.90958,0.89791,0.92292,0.98111,1.06671,1.17107,1.28329,1.39228,1.48761,1.56028,1.60430,1.61600,1.59536,1.54526,1.47051,1.37880,1.27820,1.17710,1.08360,1.00432,0.94428,0.90693,0.89368,0.90392,0.93589,0.98659,1.05253,1.12899,1.21133,1.29453,1.37463,1.44749,1.50973,1.55900,1.59359,1.61320,1.61768,1.60780,1.58510,1.55008,1.50393,1.44603,1.37619,1.29357,1.19712,1.08653,0.96243,0.82683,0.68396,0.53895,0.39891,0.27130,0.16317,0.08014,0.02602,0.00094,0.00238,0.02507,0.06111,0.10173,0.13785,0.16189,0.16865,0.15540,0.12320,0.07595,0.01913,-0.03967,-0.09284,-0.13346
1,5,1.42579,1.49197,1.54613,1.58381,1.60040,1.59132,1.55266,1.48101,1.37418,1.23086,1.05224,0.84037,0.59922,0.33503,0.05536,-0.23061,-0.51170,-0.77726,-1.01506,-1.21433,-1.36480,-1.45847,-1.48949,-1.45534,-1.35587,-1.19595,-0.98235,-0.72563,-0.43849,-0.13521,0.16900,0.45904,0.72115,0.94327,1.11524,1.23078,1.28531,1.27817,1.21144,1.08882,0.91763,0.70618,0.46404,0.20235,-0.06792,-0.33536,-0.58948,-0.82075,-1.02158,-1.18637,-1.31260,-1.40031,-1.45220,-1.47311,-1.46971,-1.44942,-1.41968,-1.38704,-1.35667,-1.33082,-1.31067,-1.29445,-1.27879,-1.25926,-1.23124,-1.19031,-1.13373,-1.05983,-0.96933,-0.86431,-0.74855,-0.62665,-0.50342,-0.38341,-0.27096,-0.16859,-0.07767,0.00100,0.06861,0.12642,0.17620,0.22041,0.26098,0.29945,0.33790,0.37732,0.41881,0.46355,0.51149,0.56342,0.61953,0.67927,0.74278,0.81011,0.88074,0.95476,1.03158,1.11105,1.19187,1.27275,1.35153
1,5,1.09895,1.15929,1.18726,1.18270,1.14771,1.08613,1.00262,0.90272,0.79186,0.67495,0.55694,0.44202,0.33392,0.23562,0.15024,0.08069,0.02979,-0.00035,-0.00731,0.01034,0.05436,0.12511,0.22236,0.34425,0.48852,0.65178,0.82944,1.01586,1.20471,1.38970,1.56457,1.72382,1.86214,1.97577,2.06185,2.11832,2.14419,2.13955,2.10448,2.04013,1.94770,1.82906,1.68596,1.52175,1.33950,1.14372,0.93922,0.73059,0.52336,0.32241,0.13240,-0.04280,-0.20026,-0.33787,-0.45403,-0.54837,-0.62028,-0.67049,-0.69940,-0.70783,-0.69690,-0.66812,-0.62294,-0.56292,-0.48958,-0.40484,-0.31065,-0.20851,-0.09994,0.01369,0.13067,0.24941,0.36815,0.48507,0.59809,0.70403,0.79969,0.88150,0.94592,0.98958,1.00903,1.00199,0.96748,0.90656,0.82164,0.71786,0.60221,0.48313,0.37022,0.27304,0.20069,0.15980,0.15557,0.18921,0.25903,0.35975,0.48340,0.62080,0.76078,0.89340,1.00852
1,5,-0.72680,-0.78141,-0.80049,-0.78461,-0.73745,-0.66533,-0.57610,-0.47945,-0.38424,-0.30022,-0.23422,-0.19252,-0.17870,-0.19384,-0.23712,-0.30506,-0.39224,-0.49270,-0.59849,-0.70140,-0.79387,-0.86996,-0.92482,-0.95723,-0.96952,-0.96626,-0.95569,-0.94841,-0.95596,-0.98990,-1.06028,-1.17418,-1.33488,-1.54112,-1.78701,-2.06244,-2.35473,-2.64795,-2.92633,-3.17390,-3.37712,-3.52496,-3.61011,-3.62967,-3.58473,-3.47997,-3.32369,-3.12654,-2.90016,-2.65763,-2.41008,-2.16855,-1.94138,-1.73486,-1.55273,-1.39576,-1.26326,-1.15200,-1.05807,-0.97581,-0.89943,-0.82307,-0.74058,-0.64707,-0.53798,-0.41110,-0.26528,-0.10120,0.07836,0.26890,0.46357,0.65547,0.83655,0.99858,1.13532,1.24128,1.31276,1.34886,1.35081,1.32209,1.26814,1.19566,1.11187,1.02372,0.93717,0.85611,0.78356,0.71896,0.66065,0.60424,0.54497,0.47704,0.39586,0.29806,0.18262,0.05105,-0.09271,-0.24199,-0.38892,-0.52412,-0.63929
1,5,1.58798,1.72936,1.85140,1.95213,2.02960,2.08353,2.11383,2.12180,2.10939,2.08054,2.04015,1.99368,1.94627,1.90311,1.86768,1.84155,1.82406,1.81159,1.79909,1.77949,1.74582,1.69082,1.60870,1.49581,1.35128,1.17627,0.97515,0.75336,0.51841,0.27887,0.04302,-0.18102,-0.38549,-0.56382,-0.71074,-0.82241,-0.89701,-0.93452,-0.93776,-0.91060,-0.86005,-0.79535,-0.72578,-0.66195,-0.61387,-0.59053,-0.59934,-0.64460,-0.72806,-0.84871,-1.00236,-1.18321,-1.38227,-1.59026,-1.79704,-1.99276,-2.16814,-2.31498,-2.42642,-2.49742,-2.52554,-2.50988,-2.45102,-2.35138,-2.21468,-2.04546,-1.84926,-1.63152,-1.39804,-1.15456,-0.90732,-0.66194,-0.42411,-0.19958,0.00606,0.18745,0.34012,0.46018,0.54547,0.59466,0.60861,0.59026,0.54415,0.47697,0.39586,0.30986,0.22728,0.15675,0.10578,0.08057,0.08456,0.12107,0.18994,0.28956,0.41600,0.56476,0.73001,0.90528,1.08445,1.26137,1.43055
1,5,-1.01410,-1.11668,-1.20390,-1.27293,-1.32138,-1.34875,-1.35391,-1.33727,-1.29954,-1.24123,-1.16284,-1.06530,-0.94944,-0.81665,-0.66842,-0.50843,-0.34037,-0.16975,-0.00270,0.15395,0.29321,0.40884,0.49627,0.55239,0.57629,0.56939,0.53535,0.47980,0.40936,0.33126,0.25301,0.18153,0.12192,0.07826,0.05348,0.04812,0.06206,0.09371,0.14083,0.20064,0.27044,0.34730,0.42845,0.51144,0.59351,0.67158,0.74241,0.80238,0.84773,0.87533,0.88300,0.86991,0.83643,0.78543,0.72101,0.65000,0.57943,0.51644,0.46821,0.44055,0.43656,0.45828,0.50520,0.57564,0.66599,0.77276,0.89244,1.02137,1.15623,1.29410,1.43159,1.56538,1.69062,1.80218,1.89417,1.96083,1.99675,1.99746,1.96075,1.88687,1.77846,1.64030,1.47968,1.30492,1.12440,0.94565,0.77542,0.61773,0.47462,0.34623,0.23012,0.12317,0.02114,-0.08002,-0.18407,-0.29324,-0.40842,-0.52947,-0.65375,-0.77862,-0.90002
1,5,0.15088,-0.01956,-0.19501,-0.36793,-0.53082,-0.67707,-0.80052,-0.89567,-0.95863,-0.98669,-0.97775,-0.93229,-0.85076,-0.73570,-0.58994,-0.41778,-0.22476,-0.01745,0.19686,0.40917,0.61072,0.79192,0.94408,1.05990,1.13420,1.16457,1.15160,1.10004,1.01691,0.91145,0.79446,0.67675,0.56779,0.47594,0.40673,0.36274,0.34468,0.35086,0.37732,0.42157,0.47858,0.54489,0.61711,0.69294,0.76987,0.84615,0.92036,0.99128,1.05733,1.11682,1.16856,1.21205,1.24695,1.27343,1.29212,1.30406,1.31052,1.31195,1.30885,1.30110,1.28811,1.26894,1.24305,1.21006,1.17048,1.12536,1.07749,1.02986,0.98557,0.94806,0.91933,0.90040,0.89061,0.88786,0.88813,0.88687,0.87992,0.86268,0.83231,0.78816,0.73129,0.66531,0.59523,0.52793,0.46926,0.42616,0.40297,0.40186,0.42340,0.46434,0.51878,0.58020,0.63999,0.68927,0.72012,0.72628,0.70339,0.64886,0.56291,0.44817,0.30906
1,5,1.69036,1.67309,1.60931,1.50509,1.36802,1.20663,1.02922,0.84306,0.65398,0.46667,0.28294,0.10446,-0.06941,-0.23841,-0.40359,-0.56510,-0.72204,-0.87376,-1.01816,-1.15280,-1.27550,-1.38367,-1.47582,-1.55029,-1.60657,-1.64470,-1.66515,-1.66962,-1.65923,-1.63513,-1.59890,-1.55196,-1.49569,-1.43111,-1.35970,-1.28288,-1.20263,-1.11978,-1.03682,-0.95572,-0.87829,-0.80658,-0.74285,-0.68887,-0.64720,-0.61954,-0.60826,-0.61432,-0.63857,-0.68049,-0.73862,-0.80901,-0.88657,-0.96457,-1.03661,-1.09557,-1.13596,-1.15340,-1.14621,-1.11537,-1.06440,-0.99890,-0.92632,-0.85442,-0.79154,-0.74391,-0.71734,-0.71504,-0.73840,-0.78727,-0.85919,-0.95076,-1.05665,-1.17102,-1.28758,-1.39914,-1.49977,-1.58239,-1.64221,-1.67547,-1.67987,-1.65478,-1.60050,-1.51919,-1.41323,-1.28508,-1.13704,-0.97065,-0.78761,-0.58814,-0.37283,-0.14355,0.09768,0.34648,0.59705,0.84143,1.07094,1.27574,1.44667,1.57585,1.65793
