A,B,C,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
1,2,5,-1.19282,-1.19801,-1.19942,-1.19725,-1.19169,-1.18293,-1.17093,-1.15589,-1.13787,-1.11712,-1.09366,-1.06758,-1.03916,-1.00834,-0.97538,-0.94019,-0.90293,-0.86391,-0.82303,-0.78046,-0.73626,-0.69031,-0.64320,-0.59468,-0.54477,-0.49394,-0.44199,-0.38905,-0.33547,-0.28137,-0.22701,-0.17234,-0.11763,-0.06319,-0.00892,0.04485,0.09773,0.14988,0.20089,0.25053,0.29881,0.34539,0.39005,0.43262,0.47309,0.51113,0.54668,0.57950,0.60950,0.63649,0.66052,0.68118,0.69844,0.71242,0.72264,0.72922,0.73203,0.73101,0.72620,0.71729,0.70430,0.68751,0.66653,0.64136,0.61242,0.57949,0.54281,0.50240,0.45827,0.41075,0.35997,0.30605,0.24942,0.19020,0.12874,0.06539,0.00021,-0.06618,-0.13342,-0.20130,-0.26957,-0.33757,-0.40502,-0.47143,-0.53651,-0.60001,-0.66161,-0.72075,-0.77727,-0.83103,-0.88155,-0.92877,-0.97247,-1.01267,-1.04903,-1.08136,-1.10987,-1.13445,-1.15491,-1.17144,-1.18416
1,2,5,-0.22665,-0.24953,-0.27144,-0.29222,-0.31186,-0.33002,-0.34692,-0.36229,-0.37611,-0.38853,-0.39955,-0.40914,-0.41737,-0.42438,-0.43022,-0.43507,-0.43900,-0.44207,-0.44483,-0.44702,-0.44906,-0.45093,-0.45303,-0.45525,-0.45798,-0.46124,-0.46513,-0.46968,-0.47514,-0.48152,-0.48880,-0.49700,-0.50616,-0.51612,-0.52682,-0.53842,-0.55050,-0.56304,-0.57578,-0.58855,-0.60120,-0.61355,-0.62518,-0.63585,-0.64552,-0.65378,-0.66048,-0.66534,-0.66822,-0.66890,-0.66707,-0.66262,-0.65549,-0.64568,-0.63302,-0.61759,-0.59924,-0.57823,-0.55457,-0.52845,-0.50001,-0.46956,-0.43744,-0.40387,-0.36894,-0.33306,-0.29664,-0.26013,-0.22374,-0.18783,-0.15286,-0.11904,-0.08686,-0.05656,-0.02834,-0.00252,0.02069,0.04119,0.05869,0.07299,0.08415,0.09210,0.09680,0.09844,0.09693,0.09243,0.08486,0.07467,0.06179,0.04664,0.02947,0.01035,-0.01041,-0.03245,-0.05561,-0.07964,-0.10416,-0.12899,-0.15380,-0.17858,-0.20289
1,3,6,1.36568,1.38570,1.40397,1.42026,1.43449,1.44635,1.45586,1.46294,1.46742,1.46924,1.46834,1.46447,1.45757,1.44771,1.43470,1.41865,1.39950,1.37720,1.35193,1.32365,1.29247,1.25853,1.22181,1.18268,1.14127,1.09780,1.05256,1.00572,0.95777,0.90875,0.85927,0.80952,0.75990,0.71074,0.66243,0.61499,0.56902,0.52482,0.48228,0.44215,0.40439,0.36924,0.33688,0.30745,0.28098,0.25753,0.23718,0.21996,0.20585,0.19455,0.18637,0.18091,0.17811,0.17791,0.18015,0.18449,0.19113,0.19967,0.21008,0.22217,0.23597,0.25106,0.26751,0.28529,0.30404,0.32392,0.34468,0.36655,0.38909,0.41252,0.43690,0.46225,0.48836,0.51520,0.54297,0.57133,0.60046,0.63029,0.66078,0.69192,0.72363,0.75592,0.78866,0.82171,0.85509,0.88867,0.92224,0.95590,0.98952,1.02282,1.05595,1.08876,1.12086,1.15224,1.18294,1.21274,1.24140,1.26903,1.29534,1.32026,1.34387
1,3,6,-0.64040,-0.61145,-0.58726,-0.56811,-0.55428,-0.54568,-0.54284,-0.54566,-0.55425,-0.56860,-0.58870,-0.61422,-0.64522,-0.68118,-0.72205,-0.76753,-0.81724,-0.87089,-0.92813,-0.98843,-1.05141,-1.11676,-1.18389,-1.25240,-1.32166,-1.39148,-1.46153,-1.53094,-1.59965,-1.66711,-1.73266,-1.79621,-1.85743,-1.91588,-1.97114,-2.02299,-2.07137,-2.11578,-2.15620,-2.19248,-2.22441,-2.25196,-2.27500,-2.29366,-2.30781,-2.31784,-2.32361,-2.32553,-2.32337,-2.31776,-2.30886,-2.29669,-2.28186,-2.26434,-2.24463,-2.22308,-2.20011,-2.17583,-2.15073,-2.12505,-2.09908,-2.07276,-2.04653,-2.02079,-1.99523,-1.97011,-1.94562,-1.92163,-1.89788,-1.87443,-1.85138,-1.82844,-1.80523,-1.78176,-1.75768,-1.73259,-1.70651,-1.67912,-1.65030,-1.61965,-1.58721,-1.55247,-1.51571,-1.47658,-1.43555,-1.39216,-1.34675,-1.29955,-1.25063,-1.20052,-1.14935,-1.09740,-1.04511,-0.99299,-0.94149,-0.89123,-0.84249,-0.79592,-0.75194,-0.71109,-0.67380
1,3,6,1.41849,1.35868,1.29732,1.23470,1.17121,1.10703,1.04230,0.97736,0.91221,0.84724,0.78249,0.71822,0.65431,0.59091,0.52835,0.46658,0.40571,0.34587,0.28715,0.22962,0.17326,0.11854,0.06541,0.01415,-0.03529,-0.08249,-0.12745,-0.16991,-0.20956,-0.24658,-0.28046,-0.31089,-0.33817,-0.36193,-0.38196,-0.39832,-0.41069,-0.41899,-0.42322,-0.42329,-0.41940,-0.41143,-0.39925,-0.38316,-0.36295,-0.33884,-0.31094,-0.27929,-0.24381,-0.20480,-0.16257,-0.11696,-0.06823,-0.01630,0.03862,0.09620,0.15657,0.21934,0.28446,0.35168,0.42096,0.49211,0.56471,0.63867,0.71375,0.78957,0.86581,0.94206,1.01821,1.09381,1.16839,1.24167,1.31306,1.38226,1.44867,1.51202,1.57200,1.62801,1.67980,1.72695,1.76916,1.80617,1.83758,1.86312,1.88307,1.89721,1.90536,1.90751,1.90377,1.89429,1.87903,1.85841,1.83263,1.80190,1.76666,1.72709,1.68336,1.63611,1.58571,1.53233,1.47641
1,3,6,1.98157,2.03259,2.07877,2.11960,2.15480,2.18386,2.20646,2.22248,2.23153,2.23359,2.22842,2.21633,2.19709,2.17109,2.13837,2.09941,2.05431,2.00368,1.94793,1.88764,1.82332,1.75536,1.68474,1.61176,1.53719,1.46170,1.38595,1.31031,1.23557,1.16196,1.09035,1.02130,0.95499,0.89181,0.83212,0.77606,0.72385,0.67577,0.63171,0.59209,0.55642,0.52499,0.49736,0.47346,0.45312,0.43638,0.42286,0.41209,0.40411,0.39833,0.39452,0.39260,0.39226,0.39317,0.39501,0.39772,0.40104,0.40497,0.40918,0.41384,0.41861,0.42359,0.42887,0.43447,0.44045,0.44702,0.45401,0.46179,0.47050,0.48036,0.49149,0.50433,0.51900,0.53566,0.55459,0.57590,0.59993,0.62671,0.65659,0.68960,0.72588,0.76539,0.80825,0.85455,0.90409,0.95683,1.01288,1.07152,1.13281,1.19647,1.26221,1.32941,1.39793,1.46693,1.53642,1.60555,1.67380,1.74052,1.80526,1.86742,1.92642
1,3,6,1.08604,1.09784,1.10711,1.11375,1.11790,1.11935,1.11810,1.11412,1.10739,1.09813,1.08628,1.07198,1.05538,1.03655,1.01533,0.99210,0.96708,0.94023,0.91183,0.88200,0.85084,0.81864,0.78552,0.75174,0.71752,0.68298,0.64841,0.61396,0.57986,0.54633,0.51375,0.48194,0.45141,0.42205,0.39433,0.36830,0.34396,0.32159,0.30111,0.28270,0.26645,0.25218,0.24017,0.23026,0.22242,0.21644,0.21237,0.21017,0.20944,0.21019,0.21256,0.21615,0.22072,0.22628,0.23256,0.23948,0.24705,0.25486,0.26306,0.27153,0.28005,0.28887,0.29783,0.30697,0.31623,0.32577,0.33537,0.34545,0.35601,0.36707,0.37877,0.39121,0.40461,0.41896,0.43446,0.45112,0.46885,0.48797,0.50825,0.52995,0.55294,0.57709,0.60243,0.62882,0.65623,0.68439,0.71319,0.74248,0.77212,0.80187,0.83144,0.86076,0.88942,0.91732,0.94411,0.96961,0.99381,1.01621,1.03688,1.05548,1.07192
1,3,6,1.70531,1.76579,1.82430,1.88049,1.93436,1.98554,2.03375,2.07929,2.12169,2.16127,2.19780,2.23143,2.26207,2.28991,2.31526,2.33797,2.35810,2.37610,2.39179,2.40558,2.41716,2.42697,2.43520,2.44175,2.44667,2.44996,2.45185,2.45204,2.45069,2.44776,2.44316,2.43691,2.42873,2.41854,2.40636,2.39201,2.37547,2.35650,2.33508,2.31111,2.28435,2.25492,2.22280,2.18765,2.14985,2.10911,2.06576,2.01969,1.97107,1.92003,1.86641,1.81072,1.75324,1.69407,1.63344,1.57153,1.50906,1.44590,1.38246,1.31915,1.25643,1.19457,1.13392,1.07501,1.01795,0.96319,0.91108,0.86194,0.81634,0.77434,0.73616,0.70227,0.67290,0.64829,0.62855,0.61387,0.60451,0.60051,0.60187,0.60857,0.62073,0.63828,0.66089,0.68865,0.72128,0.75862,0.80049,0.84642,0.89606,0.94907,1.00534,1.06425,1.12522,1.18816,1.25239,1.31769,1.38341,1.44916,1.51461,1.57935,1.64309
1,3,6,0.34901,0.30946,0.26984,0.23053,0.19139,0.15316,0.11593,0.08005,0.04590,0.01395,-0.01580,-0.04291,-0.06703,-0.08777,-0.10508,-0.11871,-0.12826,-0.13362,-0.13459,-0.13130,-0.12336,-0.11082,-0.09362,-0.07183,-0.04554,-0.01507,0.01967,0.05854,0.10123,0.14729,0.19640,0.24841,0.30280,0.35913,0.41694,0.47588,0.53556,0.59534,0.65482,0.71353,0.77117,0.82735,0.88151,0.93333,0.98242,1.02840,1.07117,1.11053,1.14616,1.17799,1.20608,1.23036,1.25052,1.26693,1.27978,1.28896,1.29460,1.29707,1.29653,1.29305,1.28695,1.27878,1.26829,1.25609,1.24223,1.22709,1.21093,1.19385,1.17608,1.15794,1.13943,1.12071,1.10183,1.08302,1.06410,1.04529,1.02670,1.00795,0.98925,0.97039,0.95142,0.93232,0.91279,0.89250,0.87184,0.85035,0.82803,0.80457,0.78020,0.75460,0.72768,0.69963,0.67008,0.63909,0.60675,0.57319,0.53831,0.50218,0.46510,0.42708,0.38828
1,3,6,1.62589,1.57315,1.51621,1.45503,1.39001,1.32138,1.24947,1.17429,1.09626,1.01578,0.93317,0.84881,0.76281,0.67588,0.58803,0.49985,0.41164,0.32383,0.23667,0.15086,0.06646,-0.01622,-0.09657,-0.17433,-0.24941,-0.32147,-0.39006,-0.45500,-0.51580,-0.57242,-0.62497,-0.67299,-0.71625,-0.75464,-0.78820,-0.81678,-0.84012,-0.85830,-0.87133,-0.87899,-0.88134,-0.87835,-0.87019,-0.85679,-0.83822,-0.81450,-0.78585,-0.75229,-0.71382,-0.67075,-0.62302,-0.57095,-0.51458,-0.45427,-0.39026,-0.32293,-0.25234,-0.17874,-0.10244,-0.02369,0.05718,0.13987,0.22382,0.30888,0.39474,0.48083,0.56715,0.65308,0.73832,0.82272,0.90587,0.98719,1.06669,1.14393,1.21863,1.29050,1.35920,1.42462,1.48645,1.54462,1.59879,1.64870,1.69426,1.73541,1.77184,1.80363,1.83050,1.85235,1.86915,1.88096,1.88776,1.88952,1.88606,1.87734,1.86334,1.84418,1.82004,1.79094,1.75685,1.71789,1.67422
1,3,7,0.16129,0.14504,0.12808,0.11039,0.09190,0.07291,0.05330,0.03284,0.01187,-0.00974,-0.03185,-0.05455,-0.07777,-0.10166,-0.12615,-0.15132,-0.17692,-0.20290,-0.22943,-0.25638,-0.28370,-0.31128,-0.33885,-0.36659,-0.39435,-0.42194,-0.44914,-0.47589,-0.50208,-0.52746,-0.55195,-0.57519,-0.59700,-0.61750,-0.63637,-0.65335,-0.66843,-0.68149,-0.69246,-0.70098,-0.70718,-0.71100,-0.71223,-0.71077,-0.70689,-0.70029,-0.69138,-0.67999,-0.66613,-0.64983,-0.63125,-0.61054,-0.58797,-0.56334,-0.53698,-0.50920,-0.47980,-0.44928,-0.41774,-0.38518,-0.35198,-0.31816,-0.28421,-0.24999,-0.21578,-0.18166,-0.14791,-0.11469,-0.08225,-0.05044,-0.01961,0.01005,0.03865,0.06588,0.09174,0.11609,0.13891,0.16004,0.17932,0.19694,0.21294,0.22708,0.23930,0.24977,0.25832,0.26504,0.26989,0.27293,0.27431,0.27394,0.27183,0.26845,0.26327,0.25677,0.24893,0.23975,0.22938,0.21777,0.20516,0.19152,0.17689
1,3,7,0.83834,0.84376,0.85018,0.85765,0.86628,0.87599,0.88668,0.89825,0.91066,0.92378,0.93761,0.95171,0.96603,0.98038,0.99441,1.00780,1.02047,1.03221,1.04262,1.05169,1.05911,1.06477,1.06856,1.07026,1.06980,1.06727,1.06261,1.05583,1.04708,1.03653,1.02387,1.00964,0.99383,0.97672,0.95846,0.93932,0.91927,0.89892,0.87814,0.85721,0.83626,0.81557,0.79529,0.77558,0.75648,0.73815,0.72077,0.70432,0.68877,0.67418,0.66078,0.64847,0.63721,0.62718,0.61808,0.61014,0.60331,0.59772,0.59315,0.58971,0.58757,0.58633,0.58618,0.58712,0.58918,0.59239,0.59670,0.60202,0.60832,0.61552,0.62349,0.63239,0.64214,0.65246,0.66329,0.67437,0.68578,0.69734,0.70882,0.72008,0.73121,0.74199,0.75187,0.76134,0.77011,0.77821,0.78548,0.79191,0.79753,0.80229,0.80645,0.80989,0.81286,0.81527,0.81737,0.81959,0.82164,0.82398,0.82668,0.82994,0.83374
1,3,7,-0.56482,-0.61547,-0.66658,-0.71777,-0.76892,-0.81978,-0.87023,-0.92012,-0.96933,-1.01762,-1.06489,-1.11115,-1.15627,-1.20015,-1.24277,-1.28408,-1.32389,-1.36227,-1.39909,-1.43435,-1.46788,-1.49979,-1.52963,-1.55746,-1.58316,-1.60674,-1.62794,-1.64679,-1.66289,-1.67618,-1.68651,-1.69393,-1.69807,-1.69889,-1.69636,-1.69037,-1.68100,-1.66811,-1.65162,-1.63157,-1.60803,-1.58093,-1.55064,-1.51707,-1.48034,-1.44085,-1.39874,-1.35412,-1.30713,-1.25826,-1.20749,-1.15542,-1.10201,-1.04762,-0.99261,-0.93703,-0.88131,-0.82552,-0.77017,-0.71531,-0.66117,-0.60779,-0.55557,-0.50465,-0.45517,-0.40738,-0.36145,-0.31718,-0.27511,-0.23516,-0.19763,-0.16257,-0.12999,-0.10012,-0.07315,-0.04918,-0.02823,-0.01059,0.00391,0.01484,0.02235,0.02638,0.02681,0.02357,0.01665,0.00616,-0.00787,-0.02545,-0.04667,-0.07129,-0.09911,-0.13011,-0.16392,-0.20058,-0.23966,-0.28106,-0.32454,-0.36993,-0.41699,-0.46529,-0.51471
1,3,7,-0.39215,-0.34855,-0.30711,-0.26769,-0.23071,-0.19581,-0.16332,-0.13337,-0.10565,-0.08028,-0.05743,-0.03683,-0.01856,-0.00247,0.01169,0.02375,0.03391,0.04215,0.04875,0.05380,0.05722,0.05919,0.05987,0.05920,0.05734,0.05411,0.04999,0.04452,0.03801,0.03053,0.02186,0.01189,0.00076,-0.01165,-0.02531,-0.04031,-0.05663,-0.07460,-0.09419,-0.11559,-0.13869,-0.16369,-0.19073,-0.21959,-0.25057,-0.28361,-0.31867,-0.35580,-0.39496,-0.43620,-0.47919,-0.52401,-0.57030,-0.61792,-0.66667,-0.71640,-0.76666,-0.81731,-0.86829,-0.91875,-0.96845,-1.01718,-1.06460,-1.11017,-1.15364,-1.19470,-1.23291,-1.26788,-1.29951,-1.32727,-1.35125,-1.37104,-1.38653,-1.39749,-1.40390,-1.40554,-1.40268,-1.39505,-1.38275,-1.36620,-1.34518,-1.31996,-1.29080,-1.25788,-1.22157,-1.18201,-1.13975,-1.09479,-1.04778,-0.99899,-0.94864,-0.89734,-0.84507,-0.79234,-0.73951,-0.68699,-0.63500,-0.58379,-0.53360,-0.48483,-0.43765
1,3,7,0.12401,0.02622,-0.07299,-0.17282,-0.27283,-0.37257,-0.47120,-0.56845,-0.66334,-0.75556,-0.84447,-0.92968,-1.01037,-1.08642,-1.15713,-1.22218,-1.28146,-1.33449,-1.38091,-1.42080,-1.45377,-1.48003,-1.49944,-1.51205,-1.51805,-1.51741,-1.51039,-1.49737,-1.47849,-1.45404,-1.42445,-1.39014,-1.35112,-1.30806,-1.26149,-1.21162,-1.15888,-1.10363,-1.04632,-0.98719,-0.92684,-0.86509,-0.80257,-0.73932,-0.67579,-0.61203,-0.54821,-0.48450,-0.42105,-0.35773,-0.29471,-0.23205,-0.16957,-0.10769,-0.04624,0.01496,0.07560,0.13595,0.19593,0.25551,0.31479,0.37350,0.43155,0.48899,0.54566,0.60142,0.65608,0.70956,0.76115,0.81115,0.85928,0.90509,0.94837,0.98864,1.02585,1.05951,1.08951,1.11524,1.13668,1.15344,1.16525,1.17183,1.17293,1.16849,1.15816,1.14182,1.11951,1.09111,1.05667,1.01630,0.96976,0.91731,0.85918,0.79546,0.72641,0.65236,0.57361,0.49054,0.40365,0.31329,0.21990
1,3,7,0.65777,0.62943,0.60439,0.58250,0.56387,0.54846,0.53624,0.52706,0.52080,0.51712,0.51541,0.51564,0.51716,0.51993,0.52296,0.52611,0.52890,0.53083,0.53170,0.53080,0.52805,0.52311,0.51552,0.50521,0.49201,0.47596,0.45684,0.43469,0.40974,0.38206,0.35189,0.31936,0.28495,0.24887,0.21169,0.17362,0.13537,0.09722,0.05945,0.02285,-0.01193,-0.04477,-0.07511,-0.10235,-0.12624,-0.14637,-0.16208,-0.17328,-0.17950,-0.18092,-0.17672,-0.16727,-0.15230,-0.13179,-0.10604,-0.07479,-0.03846,0.00269,0.04868,0.09895,0.15303,0.21051,0.27116,0.33417,0.39893,0.46497,0.53163,0.59834,0.66437,0.72904,0.79190,0.85237,0.90960,0.96322,1.01268,1.05761,1.09750,1.13202,1.16087,1.18386,1.20104,1.21216,1.21730,1.21644,1.20998,1.19808,1.18088,1.15900,1.13293,1.10299,1.06989,1.03405,0.99619,0.95690,0.91658,0.87596,0.83586,0.79658,0.75864,0.72263,0.68890
1,3,7,-0.80080,-0.80724,-0.81037,-0.81028,-0.80676,-0.79998,-0.78959,-0.77601,-0.75936,-0.73943,-0.71657,-0.69058,-0.66178,-0.63005,-0.59576,-0.55913,-0.52018,-0.47912,-0.43616,-0.39124,-0.34453,-0.29638,-0.24714,-0.19673,-0.14545,-0.09352,-0.04114,0.01148,0.06421,0.11677,0.16889,0.22039,0.27096,0.32038,0.36838,0.41489,0.45954,0.50213,0.54246,0.58046,0.61588,0.64847,0.67798,0.70452,0.72811,0.74829,0.76510,0.77859,0.78873,0.79544,0.79884,0.79896,0.79572,0.78933,0.77989,0.76758,0.75227,0.73430,0.71394,0.69117,0.66606,0.63889,0.60990,0.57904,0.54644,0.51237,0.47681,0.43996,0.40205,0.36305,0.32318,0.28223,0.24053,0.19821,0.15519,0.11171,0.06763,0.02330,-0.02142,-0.06641,-0.11158,-0.15653,-0.20133,-0.24580,-0.28993,-0.33353,-0.37630,-0.41799,-0.45858,-0.49787,-0.53570,-0.57189,-0.60610,-0.63814,-0.66809,-0.69552,-0.72030,-0.74238,-0.76168,-0.77788,-0.79098
1,3,7,-0.27279,-0.18027,-0.08581,0.01021,0.10716,0.20445,0.30132,0.39757,0.49238,0.58530,0.67583,0.76338,0.84742,0.92748,1.00302,1.07381,1.13940,1.19936,1.25346,1.30141,1.34304,1.37808,1.40654,1.42854,1.44386,1.45284,1.45521,1.45142,1.44153,1.42583,1.40473,1.37832,1.34712,1.31127,1.27151,1.22793,1.18099,1.13107,1.07844,1.02355,0.96663,0.90826,0.84857,0.78775,0.72618,0.66402,0.60144,0.53872,0.47582,0.41288,0.35012,0.28728,0.22472,0.16228,0.09995,0.03779,-0.02415,-0.08583,-0.14721,-0.20845,-0.26922,-0.32973,-0.38983,-0.44924,-0.50805,-0.56595,-0.62293,-0.67866,-0.73297,-0.78578,-0.83669,-0.88538,-0.93165,-0.97519,-1.01569,-1.05294,-1.08651,-1.11625,-1.14171,-1.16273,-1.17893,-1.19028,-1.19655,-1.19755,-1.19292,-1.18264,-1.16651,-1.14451,-1.11663,-1.08285,-1.04328,-0.99787,-0.94695,-0.89054,-0.82883,-0.76209,-0.69043,-0.61449,-0.53402,-0.45016,-0.36289
