A,B,C,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,2,4,2.68157,2.70351,2.70712,2.68746,2.64021,2.56239,2.45281,2.31241,2.14484,1.95620,1.75408,1.54772,1.34777,1.16436,1.00692,0.88297,0.79724,0.75152,0.74388,0.76997,0.82228,0.89224,0.97105,1.04940,1.12020,1.17892,1.22202,1.24946,1.26235,1.26358,1.25695,1.24643,1.23586,1.22865,1.22715,1.23404,1.25007,1.27633,1.31209,1.35640,1.40740,1.46197,1.51680,1.56727,1.60988,1.64086,1.65687,1.65685,1.64128,1.61252,1.57457,1.53335,1.49601,1.46969,1.46149,1.47711,1.51996,1.59124,1.68864,1.80700,1.93830,2.07391,2.20244,2.31386,2.39871,2.44964,2.46236,2.43566,2.37183,2.27586,2.15585,2.02097,1.88155,1.74718,1.62770,1.52920,1.45700,1.41321,1.39806,1.40954,1.44401,1.49713,1.56376,1.63936,1.71976,1.80133,1.88110,1.95746,2.02886,2.09482,2.15557,2.21122,2.26283,2.31195,2.35979,2.40711,2.45534,2.50476,2.55440,2.60264,2.64615
0,2,4,2.16959,2.23010,2.26534,2.27666,2.26684,2.23962,2.19801,2.14624,2.08684,2.02191,1.95254,1.88034,1.80502,1.72665,1.64566,1.56402,1.48263,1.40406,1.33151,1.26807,1.21717,1.18282,1.16844,1.17669,1.20987,1.26892,1.35374,1.46221,1.59096,1.73452,1.88654,2.03888,2.18288,2.31016,2.41299,2.48509,2.52267,2.52434,2.49143,2.42795,2.34030,2.23580,2.12248,2.00823,1.89982,1.80184,1.71729,1.64663,1.58876,1.54113,1.50027,1.46303,1.42627,1.38811,1.34728,1.30320,1.25697,1.20958,1.16244,1.11761,1.07698,1.04221,1.01495,0.99754,0.99247,1.00073,1.02388,1.06306,1.11766,1.18565,1.26407,1.34738,1.42871,1.50083,1.55564,1.58651,1.58780,1.55703,1.49439,1.40314,1.28936,1.16128,1.02841,0.90138,0.78881,0.69912,0.63770,0.60872,0.61302,0.65080,0.71934,0.81550,0.93512,1.07354,1.22499,1.38392,1.54444,1.70018,1.84546,1.97483,2.08396
0,2,4,1.71793,1.71399,1.67765,1.60826,1.50809,1.38166,1.23609,1.07957,0.92087,0.76936,0.63313,0.51909,0.43322,0.37926,0.35930,0.37397,0.42210,0.50102,0.60643,0.73297,0.87406,1.02225,1.17004,1.30907,1.43243,1.53396,1.60873,1.65426,1.66934,1.65500,1.61368,1.54884,1.46418,1.36329,1.24966,1.12607,0.99481,0.85775,0.71727,0.57632,0.43857,0.30862,0.19122,0.09229,0.01678,-0.03088,-0.04736,-0.03108,0.01805,0.09717,0.20335,0.33129,0.47496,0.62803,0.78362,0.93583,1.07856,1.20687,1.31695,1.40566,1.47088,1.51206,1.52944,1.52353,1.49681,1.45151,1.39044,1.31751,1.23655,1.15254,1.06985,0.99398,0.92928,0.88039,0.85063,0.84202,0.85530,0.88902,0.94071,1.00557,1.07833,1.15249,1.22172,1.28129,1.32641,1.35489,1.36635,1.36266,1.34762,1.32660,1.30524,1.29027,1.28696,1.29952,1.32985,1.37744,1.43906,1.50929,1.58044,1.64438,1.69296
0,2,5,0.42732,0.38928,0.33559,0.27208,0.20555,0.14319,0.09156,0.05586,0.03911,0.04200,0.06283,0.09760,0.14048,0.18505,0.22513,0.25477,0.26961,0.26684,0.24536,0.20556,0.14900,0.07872,-0.00275,-0.09172,-0.18476,-0.27872,-0.37007,-0.45581,-0.53389,-0.60112,-0.65648,-0.69874,-0.72778,-0.74377,-0.74823,-0.74275,-0.72892,-0.70810,-0.68102,-0.64790,-0.60818,-0.56018,-0.50176,-0.43099,-0.34613,-0.24733,-0.13543,-0.01448,0.11015,0.23046,0.33733,0.41999,0.46846,0.47326,0.42778,0.32793,0.17368,-0.03105,-0.27862,-0.55790,-0.85575,-1.15869,-1.45236,-1.72468,-1.96617,-2.17007,-2.33339,-2.45594,-2.54068,-2.59196,-2.61550,-2.61762,-2.60431,-2.57988,-2.54845,-2.51193,-2.47104,-2.42527,-2.37255,-2.31058,-2.23648,-2.14726,-2.04069,-1.91560,-1.77166,-1.60957,-1.43211,-1.24238,-1.04536,-0.84555,-0.64794,-0.45685,-0.27680,-0.11132,0.03634,0.16405,0.26949,0.35115,0.40779,0.43909,0.44491
0,2,5,-0.69366,-0.67184,-0.66220,-0.66674,-0.68486,-0.71494,-0.75296,-0.79416,-0.83263,-0.86271,-0.87912,-0.87765,-0.85604,-0.81393,-0.75216,-0.67393,-0.58372,-0.48624,-0.38650,-0.28918,-0.19849,-0.11671,-0.04608,0.01250,0.05926,0.09529,0.12195,0.14129,0.15554,0.16799,0.18190,0.20132,0.22991,0.27183,0.33015,0.40726,0.50339,0.61725,0.74511,0.88167,1.01999,1.15174,1.26895,1.36350,1.42991,1.46383,1.46366,1.43033,1.36714,1.27915,1.17388,1.05880,0.94180,0.83132,0.73397,0.65512,0.59799,0.56373,0.55095,0.55611,0.57348,0.59533,0.61282,0.61750,0.60018,0.55374,0.47325,0.35610,0.20329,0.01855,-0.19033,-0.41391,-0.64057,-0.85820,-1.05457,-1.22054,-1.34835,-1.43452,-1.47856,-1.48393,-1.45697,-1.40579,-1.33903,-1.26546,-1.19265,-1.12645,-1.07075,-1.02718,-0.99542,-0.97406,-0.96035,-0.95134,-0.94335,-0.93353,-0.91900,-0.89876,-0.87167,-0.83860,-0.80109,-0.76195,-0.72470
0,2,5,0.74448,0.74491,0.76982,0.81946,0.89245,0.98620,1.09672,1.22008,1.35223,1.48970,1.62847,1.76582,1.89968,2.02769,2.14907,2.26179,2.36406,2.45407,2.52852,2.58393,2.61713,2.62456,2.60444,2.55599,2.48087,2.38348,2.27062,2.15136,2.03574,1.93416,1.85640,1.80958,1.79791,1.82292,1.88111,1.96671,2.07107,2.18329,2.29228,2.38761,2.46028,2.50430,2.51600,2.49536,2.44526,2.37051,2.27880,2.17820,2.07710,1.98360,1.90432,1.84428,1.80693,1.79368,1.80392,1.83589,1.88659,1.95253,2.02899,2.11133,2.19453,2.27463,2.34749,2.40973,2.45900,2.49359,2.51320,2.51768,2.50780,2.48510,2.45008,2.40393,2.34603,2.27619,2.19357,2.09712,1.98653,1.86243,1.72683,1.58396,1.43895,1.29891,1.17130,1.06317,0.98014,0.92602,0.90094,0.90238,0.92507,0.96111,1.00173,1.03785,1.06189,1.06865,1.05540,1.02320,0.97595,0.91913,0.86033,0.80716,0.76654
0,2,5,2.32579,2.39197,2.44613,2.48381,2.50040,2.49132,2.45266,2.38101,2.27418,2.13086,1.95224,1.74037,1.49922,1.23503,0.95536,0.66939,0.38830,0.12274,-0.11506,-0.31433,-0.46480,-0.55847,-0.58949,-0.55534,-0.45587,-0.29595,-0.08235,0.17437,0.46151,0.76479,1.06900,1.35904,1.62115,1.84327,2.01524,2.13078,2.18531,2.17817,2.11144,1.98882,1.81763,1.60618,1.36404,1.10235,0.83208,0.56464,0.31052,0.07925,-0.12158,-0.28637,-0.41260,-0.50031,-0.55220,-0.57311,-0.56971,-0.54942,-0.51968,-0.48704,-0.45667,-0.43082,-0.41067,-0.39445,-0.37879,-0.35926,-0.33124,-0.29031,-0.23373,-0.15983,-0.06933,0.03569,0.15145,0.27335,0.39658,0.51659,0.62904,0.73141,0.82233,0.90100,0.96861,1.02642,1.07620,1.12041,1.16098,1.19945,1.23790,1.27732,1.31881,1.36355,1.41149,1.46342,1.51953,1.57927,1.64278,1.71011,1.78074,1.85476,1.93158,2.01105,2.09187,2.17275,2.25153
0,2,5,1.99895,2.05929,2.08726,2.08270,2.04771,1.98613,1.90262,1.80272,1.69186,1.57495,1.45694,1.34202,1.23392,1.13562,1.05024,0.98069,0.92979,0.89965,0.89269,0.91034,0.95436,1.02511,1.12236,1.24425,1.38852,1.55178,1.72944,1.91586,2.10471,2.28970,2.46457,2.62382,2.76214,2.87577,2.96185,3.01832,3.04419,3.03955,3.00448,2.94013,2.84770,2.72906,2.58596,2.42175,2.23950,2.04372,1.83922,1.63059,1.42336,1.22241,1.03240,0.85720,0.69974,0.56213,0.44597,0.35163,0.27972,0.22951,0.20060,0.19217,0.20310,0.23188,0.27706,0.33708,0.41042,0.49516,0.58935,0.69149,0.80006,0.91369,1.03067,1.14941,1.26815,1.38507,1.49809,1.60403,1.69969,1.78150,1.84592,1.88958,1.90903,1.90199,1.86748,1.80656,1.72164,1.61786,1.50221,1.38313,1.27022,1.17304,1.10069,1.05980,1.05557,1.08921,1.15903,1.25975,1.38340,1.52080,1.66078,1.79340,1.90852
0,2,5,0.17320,0.11859,0.09951,0.11539,0.16255,0.23467,0.32390,0.42055,0.51576,0.59978,0.66578,0.70748,0.72130,0.70616,0.66288,0.59494,0.50776,0.40730,0.30151,0.19860,0.10613,0.03004,-0.02482,-0.05723,-0.06952,-0.06626,-0.05569,-0.04841,-0.05596,-0.08990,-0.16028,-0.27418,-0.43488,-0.64112,-0.88701,-1.16244,-1.45473,-1.74795,-2.02633,-2.27390,-2.47712,-2.62496,-2.71011,-2.72967,-2.68473,-2.57997,-2.42369,-2.22654,-2.00016,-1.75763,-1.51008,-1.26855,-1.04138,-0.83486,-0.65273,-0.49576,-0.36326,-0.25200,-0.15807,-0.07581,0.00057,0.07693,0.15942,0.25293,0.36202,0.48890,0.63472,0.79880,0.97836,1.16890,1.36357,1.55547,1.73655,1.89858,2.03532,2.14128,2.21276,2.24886,2.25081,2.22209,2.16814,2.09566,2.01187,1.92372,1.83717,1.75611,1.68356,1.61896,1.56065,1.50424,1.44497,1.37704,1.29586,1.19806,1.08262,0.95105,0.80729,0.65801,0.51108,0.37588,0.26071
0,2,5,2.48798,2.62936,2.75140,2.85213,2.92960,2.98353,3.01383,3.02180,3.00939,2.98054,2.94015,2.89368,2.84627,2.80311,2.76768,2.74155,2.72406,2.71159,2.69909,2.67949,2.64582,2.59082,2.50870,2.39581,2.25128,2.07627,1.87515,1.65336,1.41841,1.17887,0.94302,0.71898,0.51451,0.33618,0.18926,0.07759,0.00299,-0.03452,-0.03776,-0.01060,0.03995,0.10465,0.17422,0.23805,0.28613,0.30947,0.30066,0.25540,0.17194,0.05129,-0.10236,-0.28321,-0.48227,-0.69026,-0.89704,-1.09276,-1.26814,-1.41498,-1.52642,-1.59742,-1.62554,-1.60988,-1.55102,-1.45138,-1.31468,-1.14546,-0.94926,-0.73152,-0.49804,-0.25456,-0.00732,0.23806,0.47589,0.70042,0.90606,1.08745,1.24012,1.36018,1.44547,1.49466,1.50861,1.49026,1.44415,1.37697,1.29586,1.20986,1.12728,1.05675,1.00578,0.98057,0.98456,1.02107,1.08994,1.18956,1.31600,1.46476,1.63001,1.80528,1.98445,2.16137,2.33055
0,2,5,-0.11410,-0.21668,-0.30390,-0.37293,-0.42138,-0.44875,-0.45391,-0.43727,-0.39954,-0.34123,-0.26284,-0.16530,-0.04944,0.08335,0.23158,0.39157,0.55963,0.73025,0.89730,1.05395,1.19321,1.30884,1.39627,1.45239,1.47629,1.46939,1.43535,1.37980,1.30936,1.23126,1.15301,1.08153,1.02192,0.97826,0.95348,0.94812,0.96206,0.99371,1.04083,1.10064,1.17044,1.24730,1.32845,1.41144,1.49351,1.57158,1.64241,1.70238,1.74773,1.77533,1.78300,1.76991,1.73643,1.68543,1.62101,1.55000,1.47943,1.41644,1.36821,1.34055,1.33656,1.35828,1.40520,1.47564,1.56599,1.67276,1.79244,1.92137,2.05623,2.19410,2.33159,2.46538,2.59062,2.70218,2.79417,2.86083,2.89675,2.89746,2.86075,2.78687,2.67846,2.54030,2.37968,2.20492,2.02440,1.84565,1.67542,1.51773,1.37462,1.24623,1.13012,1.02317,0.92114,0.81998,0.71593,0.60676,0.49158,0.37053,0.24625,0.12138,-0.00002
0,2,5,1.05088,0.88044,0.70499,0.53207,0.36918,0.22293,0.09948,0.00433,-0.05863,-0.08669,-0.07775,-0.03229,0.04924,0.16430,0.31006,0.48222,0.67524,0.88255,1.09686,1.30917,1.51072,1.69192,1.84408,1.95990,2.03420,2.06457,2.05160,2.00004,1.91691,1.81145,1.69446,1.57675,1.46779,1.37594,1.30673,1.26274,1.24468,1.25086,1.27732,1.32157,1.37858,1.44489,1.51711,1.59294,1.66987,1.74615,1.82036,1.89128,1.95733,2.01682,2.06856,2.11205,2.14695,2.17343,2.19212,2.20406,2.21052,2.21195,2.20885,2.20110,2.18811,2.16894,2.14305,2.11006,2.07048,2.02536,1.97749,1.92986,1.88557,1.84806,1.81933,1.80040,1.79061,1.78786,1.78813,1.78687,1.77992,1.76268,1.73231,1.68816,1.63129,1.56531,1.49523,1.42793,1.36926,1.32616,1.30297,1.30186,1.32340,1.36434,1.41878,1.48020,1.53999,1.58927,1.62012,1.62628,1.60339,1.54886,1.46291,1.34817,1.20906
0,2,5,2.59036,2.57309,2.50931,2.40509,2.26802,2.10663,1.92922,1.74306,1.55398,1.36667,1.18294,1.00446,0.83059,0.66159,0.49641,0.33490,0.17796,0.02624,-0.11816,-0.25280,-0.37550,-0.48367,-0.57582,-0.65029,-0.70657,-0.74470,-0.76515,-0.76962,-0.75923,-0.73513,-0.69890,-0.65196,-0.59569,-0.53111,-0.45970,-0.38288,-0.30263,-0.21978,-0.13682,-0.05572,0.02171,0.09342,0.15715,0.21113,0.25280,0.28046,0.29174,0.28568,0.26143,0.21951,0.16138,0.09099,0.01343,-0.06457,-0.13661,-0.19557,-0.23596,-0.25340,-0.24621,-0.21537,-0.16440,-0.09890,-0.02632,0.04558,0.10846,0.15609,0.18266,0.18496,0.16160,0.11273,0.04081,-0.05076,-0.15665,-0.27102,-0.38758,-0.49914,-0.59977,-0.68239,-0.74221,-0.77547,-0.77987,-0.75478,-0.70050,-0.61919,-0.51323,-0.38508,-0.23704,-0.07065,0.11239,0.31186,0.52717,0.75645,0.99768,1.24648,1.49705,1.74143,1.97094,2.17574,2.34667,2.47585,2.55793
0,3,6,0.23354,0.16097,0.06426,-0.05041,-0.17479,-0.30004,-0.41719,-0.51735,-0.59349,-0.64072,-0.65642,-0.64140,-0.59926,-0.53553,-0.45778,-0.37402,-0.29189,-0.21885,-0.16022,-0.11946,-0.09766,-0.09373,-0.10465,-0.12571,-0.15118,-0.17486,-0.19062,-0.19278,-0.17652,-0.13901,-0.07827,0.00537,0.11085,0.23539,0.37501,0.52471,0.67880,0.83135,0.97542,1.10507,1.21393,1.29623,1.34783,1.36528,1.34765,1.29506,1.21076,1.09949,0.96776,0.82378,0.67610,0.53314,0.40296,0.29217,0.20479,0.14241,0.10434,0.08703,0.08474,0.09018,0.09495,0.09095,0.07104,0.03012,-0.03476,-0.12394,-0.23486,-0.36348,-0.50265,-0.64572,-0.78485,-0.91354,-1.02603,-1.11846,-1.18895,-1.23663,-1.26272,-1.26900,-1.25863,-1.23384,-1.19781,-1.15222,-1.09895,-1.03897,-0.97305,-0.90103,-0.82269,-0.73778,-0.64605,-0.54760,-0.44327,-0.33437,-0.22299,-0.11238,-0.00621,0.09093,0.17428,0.23871,0.27980,0.29375,0.27854
0,3,6,0.48453,0.38797,0.32660,0.30636,0.33054,0.39926,0.50869,0.65145,0.81631,0.98946,1.15510,1.29802,1.40342,1.45856,1.45435,1.38602,1.25299,1.05830,0.80978,0.51698,0.19203,-0.15179,-0.50157,-0.84380,-1.16663,-1.45896,-1.71172,-1.91724,-2.06972,-2.16655,-2.20723,-2.19378,-2.13093,-2.02576,-1.88763,-1.72631,-1.55246,-1.37550,-1.20364,-1.04295,-0.89736,-0.76841,-0.65521,-0.55678,-0.46968,-0.39247,-0.32418,-0.26537,-0.21787,-0.18476,-0.16957,-0.17610,-0.20706,-0.26309,-0.34270,-0.44220,-0.55586,-0.67656,-0.79622,-0.90717,-1.00213,-1.07599,-1.12591,-1.15042,-1.15004,-1.12759,-1.08694,-1.03266,-0.96997,-0.90388,-0.83882,-0.77875,-0.72550,-0.68048,-0.64212,-0.60800,-0.57341,-0.53263,-0.47956,-0.40845,-0.31385,-0.19326,-0.04641,0.12361,0.31210,0.51094,0.71100,0.90227,1.07455,1.21933,1.32957,1.40083,1.43081,1.41997,1.37055,1.28651,1.17421,1.04134,0.89622,0.74851,0.60791
0,3,6,0.67826,0.77145,0.86630,0.96359,1.06280,1.16422,1.26663,1.36850,1.46810,1.56221,1.64762,1.72066,1.77739,1.81373,1.82587,1.81162,1.76930,1.69915,1.60282,1.48346,1.34605,1.19678,1.04346,0.89398,0.75583,0.63687,0.54276,0.47812,0.44506,0.44363,0.47157,0.52414,0.59533,0.67817,0.76376,0.84390,0.91020,0.95520,0.97246,0.95765,0.90809,0.82390,0.70774,0.56550,0.40556,0.23876,0.07755,-0.06478,-0.17642,-0.24639,-0.26691,-0.23449,-0.14880,-0.01480,0.15988,0.36417,0.58476,0.80892,1.02409,1.21917,1.38596,1.51865,1.61370,1.67081,1.69169,1.67915,1.63696,1.56944,1.48096,1.37582,1.25837,1.13189,0.99980,0.86401,0.72729,0.59099,0.45593,0.32311,0.19344,0.06752,-0.05289,-0.16565,-0.26783,-0.35654,-0.42789,-0.47843,-0.50548,-0.50774,-0.48506,-0.43924,-0.37342,-0.29150,-0.19830,-0.09806,0.00493,0.10782,0.20874,0.30645,0.40145,0.49453,0.58636
0,3,6,-0.16257,-0.12090,-0.05732,0.02255,0.11278,0.20678,0.29835,0.38221,0.45498,0.51480,0.56270,0.60146,0.63542,0.67084,0.71384,0.77101,0.84731,0.94698,1.07119,1.21959,1.38844,1.57123,1.75968,1.94385,2.11307,2.25660,2.36498,2.43066,2.44854,2.41554,2.33200,2.20031,2.02476,1.81094,1.56500,1.29315,1.00131,0.69511,0.38039,0.06125,-0.25670,-0.56887,-0.86862,-1.15026,-1.40682,-1.63177,-1.81906,-1.96283,-2.05902,-2.10497,-2.09984,-2.04430,-1.94157,-1.79660,-1.61527,-1.40587,-1.17646,-0.93666,-0.69510,-0.46096,-0.24161,-0.04362,0.12842,0.27194,0.38607,0.47202,0.53231,0.57117,0.59219,0.60051,0.59950,0.59326,0.58505,0.57715,0.57106,0.56874,0.57072,0.57755,0.58923,0.60512,0.62495,0.64662,0.66851,0.68834,0.70332,0.71084,0.70832,0.69338,0.66362,0.61826,0.55714,0.48173,0.39375,0.29699,0.19613,0.09640,0.00440,-0.07398,-0.13352,-0.16950,-0.17940
0,3,6,0.88909,0.81253,0.73318,0.65333,0.57500,0.49956,0.42853,0.36281,0.30468,0.25615,0.22018,0.19977,0.19795,0.21607,0.25432,0.31052,0.38010,0.45624,0.53020,0.59310,0.63558,0.65061,0.63326,0.58140,0.49657,0.38312,0.24811,0.09938,-0.05437,-0.20588,-0.34867,-0.47829,-0.59252,-0.69056,-0.77271,-0.84068,-0.89539,-0.93844,-0.97031,-0.99150,-1.00173,-1.00115,-0.98963,-0.96775,-0.93624,-0.89628,-0.85035,-0.80056,-0.74988,-0.70071,-0.65608,-0.61764,-0.58679,-0.56394,-0.54776,-0.53596,-0.52510,-0.51096,-0.48881,-0.45485,-0.40532,-0.33836,-0.25445,-0.15539,-0.04509,0.07045,0.18520,0.29229,0.38635,0.46265,0.51886,0.55505,0.57278,0.57625,0.57115,0.56260,0.55640,0.55640,0.56543,0.58451,0.61319,0.64924,0.69020,0.73329,0.77613,0.81731,0.85637,0.89380,0.93011,0.96624,1.00233,1.03743,1.07036,1.09825,1.11847,1.12741,1.12304,1.10359,1.06915,1.02021,0.95922
0,3,6,0.99960,1.05392,1.09401,1.12016,1.13229,1.13035,1.11461,1.08454,1.03997,0.98170,0.91086,0.82905,0.73890,0.64358,0.54729,0.45400,0.36764,0.29220,0.23019,0.18342,0.15274,0.13697,0.13530,0.14488,0.16231,0.18486,0.20901,0.23268,0.25388,0.27172,0.28658,0.29906,0.31005,0.32180,0.33589,0.35460,0.37927,0.41160,0.45265,0.50243,0.56042,0.62466,0.69220,0.75940,0.82070,0.87107,0.90490,0.91812,0.90791,0.87446,0.81973,0.74858,0.66781,0.58499,0.50860,0.44524,0.39971,0.37375,0.36605,0.37210,0.38371,0.39149,0.38465,0.35307,0.28713,0.17979,0.02729,-0.17108,-0.41228,-0.68912,-0.99212,-1.30820,-1.62385,-1.92465,-2.19644,-2.42688,-2.60688,-2.72929,-2.79167,-2.79389,-2.73962,-2.63489,-2.48667,-2.30329,-2.09338,-1.86466,-1.62416,-1.37807,-1.13147,-0.88884,-0.65309,-0.42743,-0.21357,-0.01361,0.17106,0.33969,0.49155,0.62638,0.74426,0.84547,0.93016
0,3,6,-0.47948,-0.67482,-0.84280,-0.98114,-1.08984,-1.17172,-1.23009,-1.27069,-1.29836,-1.31658,-1.32810,-1.33342,-1.33147,-1.31937,-1.29370,-1.25145,-1.19027,-1.10898,-1.00852,-0.89141,-0.76244,-0.62718,-0.49223,-0.36427,-0.24916,-0.15121,-0.07363,-0.01749,0.01867,0.03728,0.04297,0.04008,0.03385,0.02940,0.03068,0.04053,0.05988,0.08902,0.12627,0.16877,0.21248,0.25299,0.28514,0.30307,0.30085,0.27290,0.21369,0.11852,-0.01625,-0.19320,-0.41183,-0.66946,-0.96174,-1.28135,-1.61903,-1.96389,-2.30434,-2.62885,-2.92522,-3.18331,-3.39397,-3.54922,-3.64296,-3.67113,-3.63191,-3.52515,-3.35297,-3.12006,-2.83294,-2.50062,-2.13300,-1.74134,-1.33727,-0.93160,-0.53438,-0.15423,0.20150,0.52817,0.82152,1.07906,1.29918,1.48151,1.62635,1.73482,1.80816,1.84895,1.85996,1.84373,1.80287,1.73880,1.65324,1.54610,1.41693,1.26523,1.09094,0.89499,0.67969,0.44942,0.21030,-0.02961,-0.26207
0,3,6,0.54731,0.44779,0.35708,0.28152,0.22747,0.19935,0.20045,0.23181,0.29116,0.37359,0.47218,0.57686,0.67690,0.76052,0.81701,0.83726,0.81392,0.74360,0.62566,0.46297,0.26146,0.02979,-0.22120,-0.48060,-0.73632,-0.97712,-1.19362,-1.37810,-1.52577,-1.63341,-1.70130,-1.73125,-1.72761,-1.69581,-1.64186,-1.57279,-1.49438,-1.41208,-1.32982,-1.25037,-1.17454,-1.10191,-1.03047,-0.95807,-0.88189,-0.79972,-0.71005,-0.61312,-0.50985,-0.40260,-0.29508,-0.19153,-0.09572,-0.01167,0.05769,0.11069,0.14656,0.16600,0.17061,0.16316,0.14703,0.12570,0.10323,0.08361,0.07072,0.06738,0.07603,0.09821,0.13363,0.18152,0.23962,0.30518,0.37443,0.44444,0.51223,0.57594,0.63412,0.68680,0.73495,0.77978,0.82215,0.86397,0.90572,0.94759,0.98925,1.02967,1.06745,1.10098,1.12852,1.14888,1.16052,1.16246,1.15373,1.13327,1.10067,1.05528,0.99656,0.92525,0.84234,0.74931,0.64959
0,3,6,0.28450,0.26878,0.24412,0.21678,0.19363,0.18154,0.18428,0.20479,0.24262,0.29476,0.35565,0.41830,0.47419,0.51595,0.53586,0.52901,0.49276,0.42704,0.33518,0.22153,0.09358,-0.04102,-0.17401,-0.29796,-0.40682,-0.49636,-0.56391,-0.60862,-0.63145,-0.63442,-0.62048,-0.59286,-0.55491,-0.50928,-0.45925,-0.40720,-0.35494,-0.30471,-0.25805,-0.21564,-0.17832,-0.14542,-0.11611,-0.08812,-0.05812,-0.02283,0.02125,0.07732,0.14701,0.23163,0.32964,0.43889,0.55560,0.67499,0.79259,0.90317,1.00297,1.08909,1.15906,1.21164,1.24653,1.26343,1.26289,1.24511,1.21058,1.16054,1.09602,1.01899,0.93159,0.83756,0.74030,0.64417,0.55292,0.47024,0.39864,0.34007,0.29445,0.26019,0.23447,0.21331,0.19262,0.16833,0.13754,0.09846,0.05155,-0.00098,-0.05511,-0.10603,-0.14766,-0.17504,-0.18401,-0.17232,-0.14011,-0.08944,-0.02550,0.04578,0.11705,0.18178,0.23381,0.26901,0.28552
0,3,6,-0.02445,0.18952,0.37419,0.52069,0.62110,0.67016,0.66563,0.60849,0.50289,0.35698,0.18082,-0.01303,-0.21050,-0.39803,-0.56286,-0.69405,-0.78356,-0.82580,-0.81870,-0.76314,-0.66347,-0.52518,-0.35624,-0.16474,0.04008,0.24890,0.45344,0.64648,0.82082,0.97117,1.09347,1.18497,1.24380,1.26947,1.26239,1.22425,1.15698,1.06372,0.94894,0.81684,0.67255,0.52195,0.37172,0.22856,0.09830,-0.01245,-0.09918,-0.15788,-0.18636,-0.18539,-0.15664,-0.10462,-0.03500,0.04551,0.12905,0.20908,0.27906,0.33454,0.37295,0.39414,0.39914,0.39201,0.37663,0.35822,0.34176,0.33157,0.33112,0.34127,0.36191,0.39045,0.42336,0.45566,0.48120,0.49394,0.48707,0.45617,0.39679,0.30623,0.18418,0.03226,-0.14556,-0.34424,-0.55641,-0.77417,-0.98834,-1.19070,-1.37267,-1.52668,-1.64731,-1.73023,-1.77236,-1.77216,-1.72975,-1.64685,-1.52533,-1.36856,-1.18146,-0.96910,-0.73898,-0.49876,-0.25709
0,3,7,1.18229,1.25367,1.29339,1.30030,1.27316,1.21156,1.11531,0.98438,0.81972,0.62431,0.40057,0.15344,-0.11201,-0.38864,-0.66942,-0.94641,-1.21150,-1.45709,-1.67631,-1.86306,-2.01267,-2.12176,-2.18904,-2.21497,-2.20241,-2.15558,-2.08087,-1.98472,-1.87502,-1.75925,-1.64392,-1.53399,-1.43231,-1.34043,-1.25860,-1.18547,-1.11885,-1.05692,-0.99774,-0.94009,-0.88307,-0.82598,-0.76847,-0.70999,-0.64933,-0.58533,-0.51599,-0.43963,-0.35421,-0.25814,-0.15127,-0.03447,0.08969,0.21765,0.34383,0.46223,0.56534,0.64683,0.70111,0.72321,0.71116,0.66528,0.58874,0.48683,0.36674,0.23699,0.10626,-0.01793,-0.12842,-0.22097,-0.29278,-0.34441,-0.37759,-0.39683,-0.40676,-0.41325,-0.42186,-0.43715,-0.46308,-0.50049,-0.54903,-0.60609,-0.66745,-0.72780,-0.77991,-0.81694,-0.83291,-0.82237,-0.78182,-0.70929,-0.60539,-0.47214,-0.31413,-0.13676,0.05352,0.24916,0.44352,0.62945,0.80135,0.95333,1.08147
0,3,7,-0.85270,-0.87909,-0.86699,-0.82435,-0.75912,-0.68006,-0.59481,-0.51060,-0.43255,-0.36403,-0.30698,-0.26167,-0.22777,-0.20413,-0.18998,-0.18503,-0.18978,-0.20454,-0.23048,-0.26834,-0.31829,-0.37921,-0.44825,-0.52131,-0.59372,-0.66015,-0.71481,-0.75465,-0.77734,-0.78325,-0.77453,-0.75559,-0.73165,-0.70849,-0.69092,-0.68292,-0.68627,-0.70102,-0.72448,-0.75282,-0.78058,-0.80227,-0.81148,-0.80373,-0.77409,-0.72037,-0.64134,-0.53712,-0.41008,-0.26277,-0.09927,0.07574,0.25715,0.43930,0.61689,0.78385,0.93497,1.06566,1.17163,1.25035,1.29962,1.31950,1.31118,1.27723,1.22111,1.14792,1.06273,0.97117,0.87867,0.79046,0.71225,0.64889,0.60527,0.58531,0.59314,0.63166,0.70199,0.80338,0.93406,1.08855,1.25963,1.43791,1.61204,1.77023,1.90010,1.99056,2.03221,2.01866,1.94640,1.81578,1.63087,1.39908,1.13110,0.83939,0.53804,0.24097,-0.03798,-0.28760,-0.49849,-0.66422,-0.78228
