A,B,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
1,7,0.04417,0.06229,0.08362,0.10795,0.13444,0.16244,0.19127,0.22053,0.24910,0.27640,0.30198,0.32502,0.34499,0.36149,0.37408,0.38227,0.38604,0.38530,0.37975,0.36966,0.35522,0.33672,0.31449,0.28898,0.26074,0.23015,0.19799,0.16488,0.13147,0.09822,0.06589,0.03516,0.00640,-0.01968,-0.04278,-0.06262,-0.07862,-0.09050,-0.09819,-0.10158,-0.10061,-0.09528,-0.08563,-0.07175,-0.05392,-0.03212,-0.00668,0.02200,0.05382,0.08849,0.12553,0.16460,0.20530,0.24702,0.28971,0.33293,0.37619,0.41924,0.46159,0.50282,0.54227,0.57973,0.61475,0.64708,0.67627,0.70150,0.72321,0.74095,0.75470,0.76392,0.76836,0.76799,0.76272,0.75295,0.73836,0.71910,0.69525,0.66744,0.63591,0.60087,0.56284,0.52239,0.47987,0.43612,0.39173,0.34720,0.30327,0.26052,0.21974,0.18118,0.14561,0.11357,0.08547,0.06149,0.04212,0.02780,0.01825,0.01384,0.01445,0.01992,0.02980
1,7,0.95869,0.99709,1.02890,1.05431,1.07283,1.08463,1.08995,1.08852,1.08122,1.06811,1.04972,1.02607,0.99813,0.96599,0.93024,0.89138,0.84981,0.80606,0.76017,0.71276,0.66392,0.61413,0.56362,0.51246,0.46082,0.40890,0.35726,0.30569,0.25421,0.20320,0.15260,0.10286,0.05381,0.00609,-0.04064,-0.08575,-0.12884,-0.17016,-0.20904,-0.24560,-0.27922,-0.31034,-0.33815,-0.36277,-0.38439,-0.40254,-0.41757,-0.42933,-0.43796,-0.44354,-0.44656,-0.44704,-0.44519,-0.44144,-0.43612,-0.42946,-0.42207,-0.41416,-0.40581,-0.39776,-0.38998,-0.38299,-0.37662,-0.37126,-0.36679,-0.36334,-0.36086,-0.35911,-0.35792,-0.35685,-0.35587,-0.35436,-0.35214,-0.34853,-0.34301,-0.33516,-0.32457,-0.31093,-0.29355,-0.27210,-0.24615,-0.21554,-0.18017,-0.13985,-0.09475,-0.04452,0.01015,0.06891,0.13136,0.19704,0.26520,0.33527,0.40644,0.47771,0.54849,0.61782,0.68479,0.74855,0.80858,0.86386,0.91424
1,7,-0.33725,-0.31619,-0.29419,-0.27143,-0.24789,-0.22392,-0.19976,-0.17600,-0.15303,-0.13178,-0.11261,-0.09587,-0.08255,-0.07338,-0.06866,-0.06921,-0.07537,-0.08722,-0.10545,-0.13002,-0.16095,-0.19794,-0.24098,-0.28943,-0.34274,-0.40012,-0.46087,-0.52417,-0.58867,-0.65343,-0.71752,-0.77955,-0.83869,-0.89411,-0.94432,-0.98869,-1.02667,-1.05768,-1.08096,-1.09653,-1.10398,-1.10339,-1.09512,-1.07927,-1.05638,-1.02705,-0.99208,-0.95218,-0.90839,-0.86141,-0.81259,-0.76276,-0.71279,-0.66379,-0.61657,-0.57195,-0.53076,-0.49372,-0.46092,-0.43319,-0.41060,-0.39322,-0.38118,-0.37418,-0.37199,-0.37429,-0.38070,-0.39046,-0.40305,-0.41789,-0.43426,-0.45166,-0.46930,-0.48676,-0.50348,-0.51888,-0.53274,-0.54462,-0.55432,-0.56156,-0.56637,-0.56870,-0.56882,-0.56688,-0.56276,-0.55673,-0.54925,-0.54057,-0.53071,-0.51987,-0.50820,-0.49591,-0.48320,-0.46996,-0.45623,-0.44162,-0.42641,-0.41045,-0.39361,-0.37587,-0.35708
1,7,-1.74022,-1.78392,-1.81944,-1.84673,-1.86654,-1.87893,-1.88486,-1.88450,-1.87881,-1.86835,-1.85370,-1.83556,-1.81469,-1.79175,-1.76716,-1.74189,-1.71609,-1.69041,-1.66504,-1.64038,-1.61654,-1.59380,-1.57220,-1.55172,-1.53242,-1.51425,-1.49716,-1.48098,-1.46551,-1.45054,-1.43596,-1.42160,-1.40715,-1.39240,-1.37723,-1.36136,-1.34476,-1.32716,-1.30837,-1.28802,-1.26637,-1.24285,-1.21726,-1.18949,-1.15912,-1.12606,-1.09016,-1.05141,-1.00917,-0.96350,-0.91435,-0.86163,-0.80530,-0.74531,-0.68159,-0.61452,-0.54441,-0.47161,-0.39661,-0.31980,-0.24204,-0.16412,-0.08665,-0.01059,0.06310,0.13346,0.19972,0.26067,0.31529,0.36287,0.40232,0.43296,0.45423,0.46527,0.46583,0.45556,0.43432,0.40191,0.35879,0.30503,0.24079,0.16729,0.08490,-0.00553,-0.10290,-0.20640,-0.31470,-0.42671,-0.54083,-0.65628,-0.77157,-0.88541,-0.99679,-1.10455,-1.20787,-1.30537,-1.39696,-1.48140,-1.55834,-1.62729,-1.68802
1,7,-1.13416,-1.18611,-1.23554,-1.28188,-1.32467,-1.36352,-1.39790,-1.42734,-1.45132,-1.46961,-1.48188,-1.48795,-1.48746,-1.48023,-1.46619,-1.44543,-1.41806,-1.38391,-1.34346,-1.29682,-1.24433,-1.18663,-1.12426,-1.05758,-0.98724,-0.91424,-0.83899,-0.76233,-0.68507,-0.60783,-0.53142,-0.45671,-0.38433,-0.31472,-0.24857,-0.18652,-0.12884,-0.07577,-0.02777,0.01535,0.05322,0.08571,0.11304,0.13552,0.15319,0.16623,0.17506,0.17939,0.18007,0.17742,0.17158,0.16266,0.15121,0.13747,0.12170,0.10430,0.08535,0.06518,0.04395,0.02205,-0.00025,-0.02269,-0.04502,-0.06715,-0.08869,-0.10960,-0.12950,-0.14836,-0.16614,-0.18256,-0.19779,-0.21161,-0.22427,-0.23585,-0.24646,-0.25642,-0.26607,-0.27582,-0.28559,-0.29623,-0.30806,-0.32134,-0.33672,-0.35429,-0.37449,-0.39757,-0.42394,-0.45344,-0.48641,-0.52279,-0.56253,-0.60543,-0.65133,-0.70011,-0.75107,-0.80409,-0.85852,-0.91398,-0.96977,-1.02554,-1.08055
1,8,0.45689,0.44478,0.42612,0.40108,0.37007,0.33325,0.29114,0.24444,0.19337,0.13895,0.08175,0.02226,-0.03868,-0.10038,-0.16224,-0.22344,-0.28324,-0.34114,-0.39663,-0.44912,-0.49822,-0.54357,-0.58465,-0.62146,-0.65347,-0.68074,-0.70290,-0.71977,-0.73147,-0.73790,-0.73923,-0.73538,-0.72664,-0.71288,-0.69441,-0.67131,-0.64368,-0.61192,-0.57611,-0.53687,-0.49443,-0.44919,-0.40146,-0.35187,-0.30092,-0.24913,-0.19703,-0.14511,-0.09398,-0.04436,0.00301,0.04769,0.08895,0.12653,0.15967,0.18802,0.21106,0.22863,0.24076,0.24710,0.24777,0.24291,0.23279,0.21778,0.19839,0.17527,0.14888,0.12014,0.08991,0.05902,0.02828,-0.00141,-0.02920,-0.05449,-0.07616,-0.09366,-0.10667,-0.11473,-0.11717,-0.11409,-0.10521,-0.09075,-0.07101,-0.04618,-0.01686,0.01643,0.05295,0.09229,0.13319,0.17504,0.21679,0.25784,0.29724,0.33396,0.36730,0.39647,0.42105,0.44028,0.45391,0.46127,0.46226
1,8,0.35204,0.36408,0.38163,0.40381,0.42990,0.45866,0.48933,0.52059,0.55167,0.58149,0.60895,0.63338,0.65362,0.66928,0.67951,0.68400,0.68206,0.67371,0.65874,0.63706,0.60925,0.57532,0.53583,0.49146,0.44305,0.39121,0.33703,0.28164,0.22568,0.17062,0.11745,0.06719,0.02091,-0.02035,-0.05573,-0.08456,-0.10580,-0.11912,-0.12381,-0.11950,-0.10602,-0.08326,-0.05094,-0.00924,0.04150,0.10118,0.16906,0.24489,0.32816,0.41811,0.51382,0.61475,0.71978,0.82798,0.93859,1.05041,1.16219,1.27308,1.38206,1.48753,1.58882,1.68473,1.77406,1.85591,1.92937,1.99362,2.04770,2.09115,2.12339,2.14410,2.15323,2.15024,2.13559,2.10928,2.07201,2.02408,1.96628,1.89934,1.82416,1.74210,1.65402,1.56136,1.46518,1.36693,1.26776,1.16883,1.07164,0.97714,0.88665,0.80080,0.72076,0.64743,0.58130,0.52289,0.47261,0.43086,0.39749,0.37266,0.35608,0.34737,0.34618
1,8,-2.88233,-2.91347,-2.93563,-2.94796,-2.95051,-2.94302,-2.92530,-2.89758,-2.86004,-2.81328,-2.75716,-2.69282,-2.62035,-2.54056,-2.45434,-2.36235,-2.26587,-2.16550,-2.06224,-1.95707,-1.85117,-1.74545,-1.64060,-1.53790,-1.43784,-1.34150,-1.24966,-1.16268,-1.08135,-1.00596,-0.93735,-0.87536,-0.82027,-0.77220,-0.73122,-0.69725,-0.67003,-0.64917,-0.63404,-0.62429,-0.61959,-0.61890,-0.62169,-0.62713,-0.63446,-0.64283,-0.65189,-0.66058,-0.66808,-0.67419,-0.67827,-0.67989,-0.67913,-0.67574,-0.66937,-0.66036,-0.64912,-0.63571,-0.62094,-0.60535,-0.58938,-0.57390,-0.55973,-0.54764,-0.53825,-0.53239,-0.53069,-0.53373,-0.54218,-0.55660,-0.57733,-0.60453,-0.63845,-0.67911,-0.72631,-0.78016,-0.84018,-0.90630,-0.97808,-1.05493,-1.13643,-1.22222,-1.31157,-1.40373,-1.49853,-1.59518,-1.69298,-1.79165,-1.89022,-1.98826,-2.08528,-2.18039,-2.27294,-2.36232,-2.44791,-2.52887,-2.60469,-2.67438,-2.73757,-2.79385,-2.84230
1,8,0.12617,0.15322,0.17327,0.18634,0.19183,0.18948,0.17896,0.15997,0.13295,0.09811,0.05559,0.00550,-0.05134,-0.11480,-0.18369,-0.25755,-0.33557,-0.41694,-0.50069,-0.58605,-0.67242,-0.75875,-0.84450,-0.92900,-1.01175,-1.09197,-1.16953,-1.24423,-1.31553,-1.38350,-1.44824,-1.50958,-1.56790,-1.62327,-1.67572,-1.72546,-1.77276,-1.81767,-1.86008,-1.90014,-1.93780,-1.97310,-2.00570,-2.03510,-2.06131,-2.08404,-2.10290,-2.11746,-2.12739,-2.13234,-2.13210,-2.12668,-2.11572,-2.09922,-2.07738,-2.05044,-2.01836,-1.98188,-1.94126,-1.89724,-1.85014,-1.80042,-1.74926,-1.69672,-1.64388,-1.59098,-1.53862,-1.48700,-1.43683,-1.38825,-1.34098,-1.29546,-1.25153,-1.20905,-1.16782,-1.12769,-1.08812,-1.04885,-1.00967,-0.97008,-0.92945,-0.88778,-0.84445,-0.79952,-0.75270,-0.70398,-0.65295,-0.60024,-0.54574,-0.48952,-0.43237,-0.37406,-0.31535,-0.25693,-0.19942,-0.14290,-0.08873,-0.03746,0.01044,0.05395,0.09272
1,8,0.18935,0.20517,0.21729,0.22462,0.22596,0.22090,0.20842,0.18804,0.15873,0.12035,0.07229,0.01478,-0.05248,-0.12966,-0.21612,-0.31178,-0.41629,-0.52886,-0.64894,-0.77581,-0.90838,-1.04551,-1.18648,-1.33010,-1.47497,-1.62025,-1.76425,-1.90612,-2.04457,-2.17850,-2.30686,-2.42830,-2.54222,-2.64701,-2.74268,-2.82806,-2.90250,-2.96577,-3.01740,-3.05712,-3.08470,-3.10063,-3.10427,-3.09611,-3.07661,-3.04598,-3.00458,-2.95317,-2.89207,-2.82193,-2.74350,-2.65747,-2.56416,-2.46444,-2.35932,-2.24911,-2.13486,-2.01728,-1.89698,-1.77477,-1.65157,-1.52815,-1.40518,-1.28372,-1.16457,-1.04843,-0.93627,-0.82870,-0.72654,-0.63035,-0.54087,-0.45839,-0.38336,-0.31590,-0.25636,-0.20446,-0.16023,-0.12322,-0.09297,-0.06929,-0.05113,-0.03799,-0.02900,-0.02323,-0.01995,-0.01792,-0.01655,-0.01488,-0.01236,-0.00848,-0.00236,0.00596,0.01701,0.03049,0.04653,0.06478,0.08480,0.10635,0.12830,0.15011,0.17063
1,8,0.28926,0.24486,0.19180,0.13046,0.06101,-0.01591,-0.09966,-0.18947,-0.28461,-0.38423,-0.48746,-0.59324,-0.70026,-0.80772,-0.91464,-1.01972,-1.12198,-1.22029,-1.31373,-1.40144,-1.48269,-1.55672,-1.62253,-1.68019,-1.72910,-1.76923,-1.80037,-1.82257,-1.83624,-1.84154,-1.83909,-1.82937,-1.81308,-1.79074,-1.76339,-1.73200,-1.69727,-1.66021,-1.62191,-1.58302,-1.54433,-1.50694,-1.47122,-1.43786,-1.40723,-1.38006,-1.35631,-1.33614,-1.31983,-1.30710,-1.29783,-1.29167,-1.28851,-1.28740,-1.28814,-1.29014,-1.29257,-1.29486,-1.29652,-1.29682,-1.29491,-1.29045,-1.28288,-1.27190,-1.25673,-1.23734,-1.21321,-1.18450,-1.15098,-1.11269,-1.06964,-1.02191,-0.96996,-0.91363,-0.85364,-0.78992,-0.72351,-0.65462,-0.58367,-0.51133,-0.43798,-0.36431,-0.29072,-0.21818,-0.14693,-0.07763,-0.01101,0.05245,0.11177,0.16656,0.21646,0.26073,0.29875,0.32996,0.35389,0.37011,0.37829,0.37811,0.36915,0.35143,0.32487
1,8,-0.69778,-0.69700,-0.69443,-0.68955,-0.68190,-0.67137,-0.65757,-0.64025,-0.61908,-0.59414,-0.56525,-0.53271,-0.49649,-0.45672,-0.41358,-0.36759,-0.31887,-0.26793,-0.21521,-0.16111,-0.10596,-0.05042,0.00503,0.06011,0.11394,0.16652,0.21706,0.26539,0.31077,0.35287,0.39160,0.42619,0.45663,0.48254,0.50346,0.51913,0.52957,0.53442,0.53335,0.52640,0.51344,0.49445,0.46949,0.43867,0.40188,0.35953,0.31162,0.25885,0.20132,0.13943,0.07381,0.00487,-0.06665,-0.14005,-0.21459,-0.28978,-0.36475,-0.43888,-0.51139,-0.58148,-0.64863,-0.71224,-0.77167,-0.82649,-0.87608,-0.92017,-0.95864,-0.99130,-1.01798,-1.03855,-1.05331,-1.06227,-1.06567,-1.06400,-1.05742,-1.04648,-1.03156,-1.01357,-0.99259,-0.96961,-0.94522,-0.91954,-0.89352,-0.86774,-0.84269,-0.81837,-0.79591,-0.77510,-0.75641,-0.74034,-0.72658,-0.71536,-0.70666,-0.70047,-0.69623,-0.69389,-0.69313,-0.69355,-0.69480,-0.69626,-0.69735
1,8,-2.40387,-2.40019,-2.39264,-2.38156,-2.36640,-2.34723,-2.32361,-2.29554,-2.26304,-2.22582,-2.18390,-2.13704,-2.08540,-2.02913,-1.96835,-1.90337,-1.83437,-1.76205,-1.68661,-1.60899,-1.52962,-1.44922,-1.36838,-1.28815,-1.20935,-1.13256,-1.05873,-0.98825,-0.92235,-0.86139,-0.80592,-0.75634,-0.71302,-0.67649,-0.64695,-0.62439,-0.60852,-0.59943,-0.59704,-0.60082,-0.61041,-0.62516,-0.64453,-0.66803,-0.69491,-0.72430,-0.75540,-0.78768,-0.82024,-0.85255,-0.88368,-0.91302,-0.94034,-0.96519,-0.98732,-1.00626,-1.02240,-1.03548,-1.04616,-1.05454,-1.06104,-1.06614,-1.07065,-1.07524,-1.08026,-1.08668,-1.09526,-1.10653,-1.12113,-1.13974,-1.16247,-1.18982,-1.22185,-1.25884,-1.30034,-1.34636,-1.39646,-1.45019,-1.50715,-1.56656,-1.62783,-1.69004,-1.75280,-1.81519,-1.87644,-1.93608,-1.99331,-2.04772,-2.09903,-2.14669,-2.19025,-2.22980,-2.26542,-2.29672,-2.32398,-2.34726,-2.36626,-2.38139,-2.39251,-2.40009,-2.40380
1,8,-1.43795,-1.46741,-1.49463,-1.51959,-1.54252,-1.56344,-1.58254,-1.60003,-1.61582,-1.63005,-1.64271,-1.65391,-1.66350,-1.67138,-1.67747,-1.68162,-1.68370,-1.68350,-1.68116,-1.67640,-1.66914,-1.65920,-1.64662,-1.63147,-1.61388,-1.59349,-1.57062,-1.54555,-1.51841,-1.48941,-1.45885,-1.42668,-1.39351,-1.35983,-1.32567,-1.29115,-1.25676,-1.22281,-1.18919,-1.15634,-1.12405,-1.09241,-1.06137,-1.03095,-1.00101,-0.97121,-0.94147,-0.91158,-0.88113,-0.85004,-0.81802,-0.78488,-0.75059,-0.71491,-0.67817,-0.63998,-0.60088,-0.56092,-0.52033,-0.47959,-0.43893,-0.39905,-0.36026,-0.32330,-0.28865,-0.25709,-0.22907,-0.20492,-0.18542,-0.17083,-0.16151,-0.15792,-0.16001,-0.16799,-0.18181,-0.20159,-0.22710,-0.25815,-0.29417,-0.33493,-0.38004,-0.42888,-0.48103,-0.53581,-0.59264,-0.65104,-0.71050,-0.77022,-0.82979,-0.88868,-0.94669,-1.00309,-1.05772,-1.11026,-1.16048,-1.20813,-1.25315,-1.29545,-1.33500,-1.37202,-1.40621
1,8,-1.58348,-1.59331,-1.59898,-1.60101,-1.59916,-1.59437,-1.58642,-1.57577,-1.56282,-1.54784,-1.53120,-1.51309,-1.49374,-1.47311,-1.45137,-1.42856,-1.40428,-1.37819,-1.35004,-1.31954,-1.28624,-1.24945,-1.20863,-1.16338,-1.11307,-1.05749,-0.99590,-0.92813,-0.85380,-0.77323,-0.68610,-0.59282,-0.49400,-0.38972,-0.28102,-0.16874,-0.05395,0.06242,0.17887,0.29435,0.40749,0.51644,0.62003,0.71707,0.80611,0.88565,0.95459,1.01216,1.05735,1.08997,1.10912,1.11465,1.10665,1.08550,1.05154,1.00526,0.94771,0.87968,0.80274,0.71797,0.62663,0.53028,0.43028,0.32815,0.22517,0.12271,0.02198,-0.07587,-0.16992,-0.25952,-0.34404,-0.42307,-0.49648,-0.56422,-0.62642,-0.68357,-0.73572,-0.78357,-0.82771,-0.86873,-0.90748,-0.94438,-0.98022,-1.01525,-1.05037,-1.08564,-1.12130,-1.15763,-1.19439,-1.23180,-1.26949,-1.30711,-1.34423,-1.38050,-1.41525,-1.44829,-1.47880,-1.50672,-1.53125,-1.55254,-1.56995
1,8,-0.69916,-0.66479,-0.63290,-0.60353,-0.57698,-0.55368,-0.53332,-0.51625,-0.50263,-0.49244,-0.48563,-0.48258,-0.48314,-0.48701,-0.49461,-0.50572,-0.52009,-0.53788,-0.55891,-0.58275,-0.60946,-0.63898,-0.67067,-0.70459,-0.74039,-0.77786,-0.81634,-0.85591,-0.89588,-0.93591,-0.97590,-1.01508,-1.05331,-1.08998,-1.12512,-1.15827,-1.18909,-1.21741,-1.24269,-1.26518,-1.28464,-1.30099,-1.31411,-1.32402,-1.33113,-1.33549,-1.33750,-1.33706,-1.33481,-1.33107,-1.32615,-1.32049,-1.31453,-1.30854,-1.30304,-1.29848,-1.29498,-1.29301,-1.29296,-1.29467,-1.29833,-1.30425,-1.31201,-1.32171,-1.33314,-1.34599,-1.36005,-1.37500,-1.39030,-1.40545,-1.42028,-1.43419,-1.44651,-1.45717,-1.46551,-1.47136,-1.47419,-1.47398,-1.47014,-1.46263,-1.45169,-1.43688,-1.41833,-1.39615,-1.37077,-1.34179,-1.31006,-1.27562,-1.23867,-1.19958,-1.15889,-1.11693,-1.07385,-1.03031,-0.98629,-0.94240,-0.89897,-0.85634,-0.81459,-0.77432,-0.73574
1,8,-0.93311,-0.91821,-0.91032,-0.90947,-0.91614,-0.93033,-0.95216,-0.98174,-1.01816,-1.06164,-1.11162,-1.16779,-1.22880,-1.29441,-1.36370,-1.43597,-1.51031,-1.58561,-1.66095,-1.73540,-1.80843,-1.87900,-1.94621,-2.00918,-2.06762,-2.12069,-2.16795,-2.20918,-2.24390,-2.27184,-2.29333,-2.30827,-2.31676,-2.31921,-2.31628,-2.30820,-2.29590,-2.28010,-2.26126,-2.24056,-2.21864,-2.19639,-2.17443,-2.15363,-2.13485,-2.11837,-2.10489,-2.09441,-2.08747,-2.08401,-2.08388,-2.08704,-2.09301,-2.10170,-2.11223,-2.12451,-2.13753,-2.15065,-2.16354,-2.17531,-2.18527,-2.19310,-2.19849,-2.20084,-2.19998,-2.19585,-2.18807,-2.17709,-2.16284,-2.14544,-2.12499,-2.10203,-2.07659,-2.04908,-2.01984,-1.98878,-1.95635,-1.92255,-1.88772,-1.85147,-1.81438,-1.77608,-1.73652,-1.69577,-1.65366,-1.61029,-1.56549,-1.51952,-1.47230,-1.42402,-1.37507,-1.32567,-1.27644,-1.22761,-1.18006,-1.13403,-1.09036,-1.04995,-1.01333,-0.98135,-0.95423
1,8,-1.66919,-1.75205,-1.82297,-1.88111,-1.92566,-1.95624,-1.97224,-1.97377,-1.96026,-1.93214,-1.88975,-1.83384,-1.76517,-1.68441,-1.59319,-1.49240,-1.38414,-1.26973,-1.15107,-1.02955,-0.90733,-0.78615,-0.66744,-0.55306,-0.44427,-0.34263,-0.24927,-0.16531,-0.09134,-0.02784,0.02455,0.06599,0.09659,0.11684,0.12730,0.12899,0.12274,0.10954,0.09132,0.06903,0.04431,0.01885,-0.00609,-0.02912,-0.04843,-0.06280,-0.07158,-0.07311,-0.06703,-0.05285,-0.02973,0.00222,0.04279,0.09175,0.14878,0.21290,0.28329,0.35909,0.43870,0.52090,0.60438,0.68787,0.76969,0.84854,0.92319,0.99214,1.05436,1.10891,1.15458,1.19075,1.21683,1.23204,1.23638,1.22969,1.21178,1.18268,1.14284,1.09228,1.03159,0.96118,0.88138,0.79273,0.69598,0.59152,0.48013,0.36252,0.23937,0.11141,-0.02069,-0.15601,-0.29368,-0.43256,-0.57209,-0.71111,-0.84855,-0.98332,-1.11419,-1.24008,-1.35971,-1.47199,-1.57541
1,8,0.98017,0.99482,1.00175,1.00088,0.99263,0.97738,0.95573,0.92783,0.89387,0.85472,0.81068,0.76227,0.70987,0.65378,0.59432,0.53219,0.46764,0.40060,0.33137,0.26024,0.18756,0.11325,0.03762,-0.03945,-0.11778,-0.19736,-0.27795,-0.35946,-0.44190,-0.52495,-0.60857,-0.69240,-0.77622,-0.85981,-0.94281,-1.02500,-1.10579,-1.18481,-1.26150,-1.33571,-1.40677,-1.47402,-1.53718,-1.59587,-1.64954,-1.69786,-1.74032,-1.77673,-1.80682,-1.83054,-1.84768,-1.85825,-1.86263,-1.86053,-1.85271,-1.83893,-1.81987,-1.79603,-1.76770,-1.73521,-1.69911,-1.66001,-1.61804,-1.57399,-1.52795,-1.48002,-1.43055,-1.37983,-1.32761,-1.27418,-1.21948,-1.16294,-1.10464,-1.04453,-0.98204,-0.91706,-0.84945,-0.77908,-0.70544,-0.62903,-0.54955,-0.46708,-0.38193,-0.29428,-0.20447,-0.11312,-0.02091,0.07159,0.16360,0.25438,0.34306,0.42902,0.51119,0.58897,0.66161,0.72834,0.78880,0.84227,0.88853,0.92692,0.95749
1,8,-1.96468,-1.90477,-1.83844,-1.76670,-1.68978,-1.60822,-1.52289,-1.43455,-1.34393,-1.25159,-1.15889,-1.06639,-0.97510,-0.88590,-0.79954,-0.71677,-0.63870,-0.56577,-0.49865,-0.43759,-0.38320,-0.33576,-0.29542,-0.26224,-0.23652,-0.21796,-0.20656,-0.20218,-0.20440,-0.21295,-0.22749,-0.24764,-0.27248,-0.30195,-0.33537,-0.37230,-0.41228,-0.45472,-0.49916,-0.54493,-0.59184,-0.63910,-0.68641,-0.73312,-0.77878,-0.82336,-0.86617,-0.90704,-0.94561,-0.98196,-1.01550,-1.04653,-1.07487,-1.10030,-1.12315,-1.14363,-1.16186,-1.17821,-1.19319,-1.20695,-1.21995,-1.23278,-1.24579,-1.25947,-1.27444,-1.29072,-1.30891,-1.32938,-1.35235,-1.37811,-1.40662,-1.43808,-1.47223,-1.50922,-1.54893,-1.59066,-1.63455,-1.67987,-1.72634,-1.77350,-1.82093,-1.86772,-1.91349,-1.95783,-1.99995,-2.03942,-2.07584,-2.10844,-2.13678,-2.16058,-2.17927,-2.19245,-2.19967,-2.20068,-2.19519,-2.18309,-2.16402,-2.13815,-2.10514,-2.06516,-2.01837
1,9,-0.11449,-0.11692,-0.12360,-0.13400,-0.14778,-0.16491,-0.18476,-0.20711,-0.23159,-0.25750,-0.28429,-0.31159,-0.33938,-0.36684,-0.39397,-0.42048,-0.44617,-0.47139,-0.49598,-0.52007,-0.54388,-0.56785,-0.59226,-0.61752,-0.64381,-0.67139,-0.70076,-0.73188,-0.76492,-0.80007,-0.83697,-0.87546,-0.91533,-0.95611,-0.99727,-1.03829,-1.07810,-1.11616,-1.15157,-1.18358,-1.21152,-1.23471,-1.25239,-1.26425,-1.26987,-1.26859,-1.26087,-1.24650,-1.22552,-1.19831,-1.16530,-1.12755,-1.08544,-1.03999,-0.99182,-0.94203,-0.89158,-0.84142,-0.79248,-0.74517,-0.70072,-0.65964,-0.62238,-0.58946,-0.56120,-0.53748,-0.51835,-0.50370,-0.49300,-0.48610,-0.48249,-0.48139,-0.48220,-0.48449,-0.48761,-0.49090,-0.49357,-0.49506,-0.49466,-0.49237,-0.48782,-0.48030,-0.47005,-0.45689,-0.44098,-0.42248,-0.40178,-0.37880,-0.35405,-0.32837,-0.30179,-0.27501,-0.24875,-0.22336,-0.19964,-0.17789,-0.15880,-0.14272,-0.13003,-0.12108,-0.11586
1,9,-1.46888,-1.51663,-1.56459,-1.61225,-1.65948,-1.70624,-1.75234,-1.79723,-1.84099,-1.88357,-1.92489,-1.96485,-2.00375,-2.04123,-2.07768,-2.11349,-2.14862,-2.18331,-2.21791,-2.25290,-2.28814,-2.32423,-2.36126,-2.39900,-2.43808,-2.47852,-2.52039,-2.56334,-2.60758,-2.65268,-2.69862,-2.74517,-2.79154,-2.83742,-2.88218,-2.92542,-2.96631,-3.00440,-3.03879,-3.06915,-3.09447,-3.11428,-3.12786,-3.13473,-3.13422,-3.12579,-3.10926,-3.08417,-3.05053,-3.00800,-2.95678,-2.89695,-2.82905,-2.75333,-2.67006,-2.58009,-2.48438,-2.38351,-2.27869,-2.17105,-2.06128,-1.95081,-1.84081,-1.73249,-1.62657,-1.52442,-1.42689,-1.33464,-1.24867,-1.16962,-1.09815,-1.03404,-0.97770,-0.92940,-0.88897,-0.85613,-0.83105,-0.81274,-0.80101,-0.79562,-0.79594,-0.80129,-0.81110,-0.82514,-0.84279,-0.86373,-0.88762,-0.91391,-0.94275,-0.97373,-1.00672,-1.04150,-1.07778,-1.11604,-1.15580,-1.19714,-1.23980,-1.28362,-1.32867,-1.37469,-1.42154
1,9,-0.23930,-0.25815,-0.27478,-0.28852,-0.29914,-0.30596,-0.30888,-0.30718,-0.30095,-0.28996,-0.27410,-0.25355,-0.22835,-0.19875,-0.16488,-0.12741,-0.08667,-0.04296,0.00312,0.05115,0.10046,0.15045,0.20062,0.25040,0.29927,0.34649,0.39145,0.43357,0.47266,0.50797,0.53915,0.56566,0.58707,0.60300,0.61326,0.61746,0.61524,0.60665,0.59142,0.56962,0.54160,0.50721,0.46686,0.42098,0.36981,0.31408,0.25433,0.19131,0.12554,0.05817,-0.01021,-0.07856,-0.14610,-0.21203,-0.27546,-0.33560,-0.39186,-0.44339,-0.48988,-0.53075,-0.56559,-0.59427,-0.61646,-0.63215,-0.64130,-0.64452,-0.64143,-0.63265,-0.61855,-0.59964,-0.57627,-0.54919,-0.51874,-0.48558,-0.45057,-0.41426,-0.37726,-0.33997,-0.30322,-0.26756,-0.23362,-0.20152,-0.17198,-0.14538,-0.12199,-0.10225,-0.08635,-0.07424,-0.06623,-0.06236,-0.06243,-0.06640,-0.07417,-0.08520,-0.09918,-0.11581,-0.13458,-0.15489,-0.17612,-0.19764,-0.21888
